Time [yyyy.MM.dd HH:mm:ss],cTR1 [g/m3]
2024.09.20 08:00:00,1.33575140353E-05
2024.09.20 09:00:00,1.33683488457E-05
2024.09.20 10:00:00,1.33797784656E-05
2024.09.20 11:00:00,1.33874973471E-05
2024.09.20 12:00:00,1.33820649353E-05
2024.09.20 13:00:00,1.33746361826E-05
2024.09.20 14:00:00,1.33670346258E-05
2024.09.20 15:00:00,1.33601633934E-05
2024.09.20 16:00:00,1.33528637889E-05
2024.09.20 17:00:00,1.33475459734E-05
2024.09.20 18:00:00,1.3349319488E-05
2024.09.20 19:00:00,1.33770181492E-05
2024.09.20 20:00:00,1.34395950226E-05
2024.09.20 21:00:00,1.35142254294E-05
2024.09.20 22:00:00,1.35867821882E-05
2024.09.20 23:00:00,1.36480457513E-05
2024.09.21 00:00:00,1.36855387609E-05
2024.09.21 01:00:00,1.37357674248E-05
2024.09.21 02:00:00,1.37906190503E-05
2024.09.21 03:00:00,1.38501318361E-05
2024.09.21 04:00:00,1.3920443962E-05
2024.09.21 05:00:00,1.39922440212E-05
2024.09.21 06:00:00,1.40587362694E-05
2024.09.21 07:00:00,1.4114336409E-05
2024.09.21 08:00:00,1.41554583024E-05
2024.09.21 09:00:00,1.41949840327E-05
2024.09.21 10:00:00,1.42409107866E-05
2024.09.21 11:00:00,1.42887074617E-05
2024.09.21 12:00:00,1.43860843309E-05
2024.09.21 13:00:00,1.45006933963E-05
2024.09.21 14:00:00,1.46240308823E-05
2024.09.21 15:00:00,1.47199225466E-05
2024.09.21 16:00:00,1.47185028254E-05
2024.09.21 17:00:00,1.45968751895E-05
2024.09.21 18:00:00,1.44953155541E-05
2024.09.21 19:00:00,1.44123850987E-05
2024.09.21 20:00:00,1.43671086335E-05
2024.09.21 21:00:00,1.43589340951E-05
2024.09.21 22:00:00,1.43456982187E-05
2024.09.21 23:00:00,1.43397064676E-05
2024.09.22 00:00:00,1.43318957271E-05
2024.09.22 01:00:00,1.43304996527E-05
2024.09.22 02:00:00,1.4326415112E-05
2024.09.22 03:00:00,1.43148499774E-05
2024.09.22 04:00:00,1.43060369737E-05
2024.09.22 05:00:00,1.42988183143E-05
2024.09.22 06:00:00,1.42857998071E-05
2024.09.22 07:00:00,1.42761527968E-05
2024.09.22 08:00:00,1.42993476402E-05
2024.09.22 09:00:00,1.43605475387E-05
2024.09.22 10:00:00,1.44243240356E-05
2024.09.22 11:00:00,1.44591849676E-05
2024.09.22 12:00:00,1.44559462569E-05
2024.09.22 13:00:00,1.44297873703E-05
2024.09.22 14:00:00,1.43911138366E-05
2024.09.22 15:00:00,1.43404677146E-05
2024.09.22 16:00:00,1.42892904478E-05
2024.09.22 17:00:00,1.42421768032E-05
2024.09.22 18:00:00,1.41994860314E-05
2024.09.22 19:00:00,1.41714072015E-05
2024.09.22 20:00:00,1.41465470733E-05
2024.09.22 21:00:00,1.41130039992E-05
2024.09.22 22:00:00,1.40833853948E-05
2024.09.22 23:00:00,1.40462316267E-05
2024.09.23 00:00:00,1.40059091791E-05
2024.09.23 01:00:00,1.39640151247E-05
2024.09.23 02:00:00,1.3930487512E-05
2024.09.23 03:00:00,1.38966042869E-05
2024.09.23 04:00:00,1.38678124131E-05
2024.09.23 05:00:00,1.38428913488E-05
2024.09.23 06:00:00,1.38208397402E-05
2024.09.23 07:00:00,1.37995966725E-05
2024.09.23 08:00:00,1.37720608109E-05
2024.09.23 09:00:00,1.37522538353E-05
2024.09.23 10:00:00,1.37384522532E-05
2024.09.23 11:00:00,1.37212773552E-05
2024.09.23 12:00:00,1.37090282806E-05
2024.09.23 13:00:00,1.37122033266E-05
2024.09.23 14:00:00,1.37411389005E-05
2024.09.23 15:00:00,1.37805591294E-05
2024.09.23 16:00:00,1.38316827361E-05
2024.09.23 17:00:00,1.38947079904E-05
2024.09.23 18:00:00,1.39480080179E-05
2024.09.23 19:00:00,1.39600460898E-05
2024.09.23 20:00:00,1.39464818858E-05
2024.09.23 21:00:00,1.39068843055E-05
2024.09.23 22:00:00,1.3834436686E-05
2024.09.23 23:00:00,1.37425740832E-05
2024.09.24 00:00:00,1.36786120493E-05
2024.09.24 01:00:00,1.36514636324E-05
2024.09.24 02:00:00,1.36421103889E-05
2024.09.24 03:00:00,1.36377921081E-05
2024.09.24 04:00:00,1.3634789866E-05
2024.09.24 05:00:00,1.36322114486E-05
2024.09.24 06:00:00,1.36296011988E-05
2024.09.24 07:00:00,1.36272865348E-05
2024.09.24 08:00:00,1.36253411256E-05
2024.09.24 09:00:00,1.36264179673E-05
2024.09.24 10:00:00,1.36317921715E-05
2024.09.24 11:00:00,1.36371454573E-05
2024.09.24 12:00:00,1.36364860737E-05
2024.09.24 13:00:00,1.36389517138E-05
2024.09.24 14:00:00,1.36425505843E-05
2024.09.24 15:00:00,1.36483085953E-05
2024.09.24 16:00:00,1.36642265716E-05
2024.09.24 17:00:00,1.36794587888E-05
2024.09.24 18:00:00,1.36888211273E-05
2024.09.24 19:00:00,1.37001052281E-05
2024.09.24 20:00:00,1.37202714541E-05
2024.09.24 21:00:00,1.37473398354E-05
2024.09.24 22:00:00,1.3765352378E-05
2024.09.24 23:00:00,1.37715387609E-05
2024.09.25 00:00:00,1.3771862541E-05
2024.09.25 01:00:00,1.37690431075E-05
2024.09.25 02:00:00,1.37653223646E-05
2024.09.25 03:00:00,1.37619081215E-05
2024.09.25 04:00:00,1.37577608257E-05
2024.09.25 05:00:00,1.37513243317E-05
2024.09.25 06:00:00,1.37429242386E-05
2024.09.25 07:00:00,1.37302986332E-05
2024.09.25 08:00:00,1.37194856507E-05
2024.09.25 09:00:00,1.37061879286E-05
2024.09.25 10:00:00,1.369419806E-05
2024.09.25 11:00:00,1.36795033541E-05
2024.09.25 12:00:00,1.36666822073E-05
2024.09.25 13:00:00,1.36561175168E-05
2024.09.25 14:00:00,1.36484850373E-05
2024.09.25 15:00:00,1.36434027809E-05
2024.09.25 16:00:00,1.3641237274E-05
2024.09.25 17:00:00,1.36406988531E-05
2024.09.25 18:00:00,1.36395601658E-05
2024.09.25 19:00:00,1.36354119604E-05
2024.09.25 20:00:00,1.36156440931E-05
2024.09.25 21:00:00,1.35745540319E-05
2024.09.25 22:00:00,1.35437630888E-05
2024.09.25 23:00:00,1.35310137921E-05
2024.09.26 00:00:00,1.3523564121E-05
2024.09.26 01:00:00,1.35191075969E-05
2024.09.26 02:00:00,1.35165491884E-05
2024.09.26 03:00:00,1.35151640279E-05
2024.09.26 04:00:00,1.3514722923E-05
2024.09.26 05:00:00,1.35146556204E-05
2024.09.26 06:00:00,1.35148302434E-05
2024.09.26 07:00:00,1.35152904477E-05
2024.09.26 08:00:00,1.35156997203E-05
2024.09.26 09:00:00,1.35142518047E-05
2024.09.26 10:00:00,1.35101226988E-05
2024.09.26 11:00:00,1.35045229399E-05
2024.09.26 12:00:00,1.34958545459E-05
2024.09.26 13:00:00,1.34816900754E-05
2024.09.26 14:00:00,1.34648071253E-05
2024.09.26 15:00:00,1.34457477543E-05
2024.09.26 16:00:00,1.342563246E-05
2024.09.26 17:00:00,1.34061792778E-05
2024.09.26 18:00:00,1.33886587719E-05
2024.09.26 19:00:00,1.33741696118E-05
2024.09.26 20:00:00,1.33643325171E-05
2024.09.26 21:00:00,1.33604580697E-05
2024.09.26 22:00:00,1.33636849569E-05
2024.09.26 23:00:00,1.3380135897E-05
2024.09.27 00:00:00,1.33993007694E-05
2024.09.27 01:00:00,1.3412844055E-05
2024.09.27 02:00:00,1.34248030008E-05
2024.09.27 03:00:00,1.34369774969E-05
2024.09.27 04:00:00,1.34498623083E-05
2024.09.27 05:00:00,1.3462451534E-05
2024.09.27 06:00:00,1.34735628308E-05
2024.09.27 07:00:00,1.34834190249E-05
2024.09.27 08:00:00,1.34905076266E-05
2024.09.27 09:00:00,1.34956844704E-05
2024.09.27 10:00:00,1.3493959159E-05
2024.09.27 11:00:00,1.34685578814E-05
2024.09.27 12:00:00,1.34196143335E-05
2024.09.27 13:00:00,1.33232888402E-05
2024.09.27 14:00:00,1.32303421196E-05
2024.09.27 15:00:00,1.3222466805E-05
2024.09.27 16:00:00,1.32345630846E-05
2024.09.27 17:00:00,1.32296490847E-05
2024.09.27 18:00:00,1.32105578814E-05
2024.09.27 19:00:00,1.31962779051E-05
2024.09.27 20:00:00,1.31873339342E-05
2024.09.27 21:00:00,1.31763663376E-05
2024.09.27 22:00:00,1.31837350636E-05
2024.09.27 23:00:00,1.32177292471E-05
2024.09.28 00:00:00,1.32543727887E-05
2024.09.28 01:00:00,1.32860941449E-05
2024.09.28 02:00:00,1.33055846163E-05
2024.09.28 03:00:00,1.33126141009E-05
2024.09.28 04:00:00,1.33159956022E-05
2024.09.28 05:00:00,1.33054572871E-05
2024.09.28 06:00:00,1.32833501993E-05
2024.09.28 07:00:00,1.32664772536E-05
2024.09.28 08:00:00,1.32567092805E-05
2024.09.28 09:00:00,1.32265186039E-05
2024.09.28 10:00:00,1.31973838506E-05
2024.09.28 11:00:00,1.31726856125E-05
2024.09.28 12:00:00,1.31516935653E-05
2024.09.28 13:00:00,1.31334836624E-05
2024.09.28 14:00:00,1.31187834995E-05
2024.09.28 15:00:00,1.31095011966E-05
2024.09.28 16:00:00,1.30967118821E-05
2024.09.28 17:00:00,1.30807929963E-05
2024.09.28 18:00:00,1.30685884869E-05
2024.09.28 19:00:00,1.30674552565E-05
2024.09.28 20:00:00,1.30728885779E-05
2024.09.28 21:00:00,1.30823309519E-05
2024.09.28 22:00:00,1.30988091769E-05
2024.09.28 23:00:00,1.31165661514E-05
2024.09.29 00:00:00,1.31258657348E-05
2024.09.29 01:00:00,1.31282849907E-05
2024.09.29 02:00:00,1.31268225232E-05
2024.09.29 03:00:00,1.31385822897E-05
2024.09.29 04:00:00,1.31640090331E-05
2024.09.29 05:00:00,1.31916776809E-05
2024.09.29 06:00:00,1.32179720822E-05
2024.09.29 07:00:00,1.32361337819E-05
2024.09.29 08:00:00,1.32532186399E-05
2024.09.29 09:00:00,1.3271224816E-05
2024.09.29 10:00:00,1.32835994009E-05
2024.09.29 11:00:00,1.32824397951E-05
2024.09.29 12:00:00,1.32581890284E-05
2024.09.29 13:00:00,1.32236909849E-05
2024.09.29 14:00:00,1.31864362629E-05
2024.09.29 15:00:00,1.31502838485E-05
2024.09.29 16:00:00,1.31200094984E-05
2024.09.29 17:00:00,1.30946336867E-05
2024.09.29 18:00:00,1.30712996906E-05
2024.09.29 19:00:00,1.30465623442E-05
2024.09.29 20:00:00,1.30237676785E-05
2024.09.29 21:00:00,1.30089101731E-05
2024.09.29 22:00:00,1.30060170704E-05
2024.09.29 23:00:00,1.30214375531E-05
2024.09.30 00:00:00,1.3058453078E-05
2024.09.30 01:00:00,1.31066863105E-05
2024.09.30 02:00:00,1.31595179482E-05
2024.09.30 03:00:00,1.32069308165E-05
2024.09.30 04:00:00,1.32424293042E-05
2024.09.30 05:00:00,1.32666918944E-05
2024.09.30 06:00:00,1.32926406877E-05
2024.09.30 07:00:00,1.33209778141E-05
2024.09.30 08:00:00,1.33598932734E-05
2024.09.30 09:00:00,1.34003175845E-05
2024.09.30 10:00:00,1.34262027132E-05
2024.09.30 11:00:00,1.34141764647E-05
2024.09.30 12:00:00,1.34004676511E-05
2024.09.30 13:00:00,1.33846760946E-05
2024.09.30 14:00:00,1.33681696752E-05
2024.09.30 15:00:00,1.33526500576E-05
2024.09.30 16:00:00,1.33402409119E-05
2024.09.30 17:00:00,1.33337689476E-05
2024.09.30 18:00:00,1.33276134875E-05
2024.09.30 19:00:00,1.33162957354E-05
2024.09.30 20:00:00,1.3302037587E-05
2024.09.30 21:00:00,1.32847562782E-05
2024.09.30 22:00:00,1.32639888761E-05
2024.09.30 23:00:00,1.3247192328E-05
2024.10.01 00:00:00,1.32489294629E-05
2024.10.01 01:00:00,1.3280922758E-05
2024.10.01 02:00:00,1.33134681164E-05
2024.10.01 03:00:00,1.33532803375E-05
2024.10.01 04:00:00,1.34075544338E-05
2024.10.01 05:00:00,1.3467255485E-05
2024.10.01 06:00:00,1.35341297209E-05
2024.10.01 07:00:00,1.36003955049E-05
2024.10.01 08:00:00,1.36466760523E-05
2024.10.01 09:00:00,1.36609196488E-05
2024.10.01 10:00:00,1.36530370582E-05
2024.10.01 11:00:00,1.36393791763E-05
2024.10.01 12:00:00,1.36234166348E-05
2024.10.01 13:00:00,1.36040935104E-05
2024.10.01 14:00:00,1.35818818308E-05
2024.10.01 15:00:00,1.35664358822E-05
2024.10.01 16:00:00,1.35609743666E-05
2024.10.01 17:00:00,1.35605077958E-05
2024.10.01 18:00:00,1.35554519147E-05
2024.10.01 19:00:00,1.35457075885E-05
2024.10.01 20:00:00,1.35285927172E-05
2024.10.01 21:00:00,1.35190712172E-05
2024.10.01 22:00:00,1.35268855956E-05
2024.10.01 23:00:00,1.35410336952E-05
2024.10.02 00:00:00,1.35585332828E-05
2024.10.02 01:00:00,1.35899836096E-05
2024.10.02 02:00:00,1.36413536893E-05
2024.10.02 03:00:00,1.36947928695E-05
2024.10.02 04:00:00,1.37317156259E-05
2024.10.02 05:00:00,1.37573979373E-05
2024.10.02 06:00:00,1.3776934793E-05
2024.10.02 07:00:00,1.37914676088E-05
2024.10.02 08:00:00,1.38012046591E-05
2024.10.02 09:00:00,1.38063078339E-05
2024.10.02 10:00:00,1.38141740536E-05
2024.10.02 11:00:00,1.38396262628E-05
2024.10.02 12:00:00,1.38883151521E-05
2024.10.02 13:00:00,1.39432422657E-05
2024.10.02 14:00:00,1.40061601996E-05
2024.10.02 15:00:00,1.40670099427E-05
2024.10.02 16:00:00,1.41004529723E-05
2024.10.02 17:00:00,1.41038399306E-05
2024.10.02 18:00:00,1.40910424307E-05
2024.10.02 19:00:00,1.40626862049E-05
2024.10.02 20:00:00,1.40256388477E-05
2024.10.02 21:00:00,1.39930834848E-05
2024.10.02 22:00:00,1.39738504004E-05
2024.10.02 23:00:00,1.39670610224E-05
2024.10.03 00:00:00,1.39709854921E-05
2024.10.03 01:00:00,1.39745307024E-05
2024.10.03 02:00:00,1.39665480674E-05
2024.10.03 03:00:00,1.39386065712E-05
2024.10.03 04:00:00,1.39026005854E-05
2024.10.03 05:00:00,1.38752602652E-05
2024.10.03 06:00:00,1.38556151796E-05
2024.10.03 07:00:00,1.38417663038E-05
2024.10.03 08:00:00,1.38298528327E-05
2024.10.03 09:00:00,1.3816151295E-05
2024.10.03 10:00:00,1.38023760883E-05
2024.10.03 11:00:00,1.37847264341E-05
2024.10.03 12:00:00,1.37585830089E-05
2024.10.03 13:00:00,1.37340621222E-05
2024.10.03 14:00:00,1.372380666E-05
2024.10.03 15:00:00,1.37281667776E-05
2024.10.03 16:00:00,1.37385322887E-05
2024.10.03 17:00:00,1.37568831633E-05
2024.10.03 18:00:00,1.37829747473E-05
2024.10.03 19:00:00,1.38147479447E-05
2024.10.03 20:00:00,1.38479790621E-05
2024.10.03 21:00:00,1.38707455335E-05
2024.10.03 22:00:00,1.38564500958E-05
2024.10.03 23:00:00,1.38405894177E-05
2024.10.04 00:00:00,1.38326040542E-05
2024.10.04 01:00:00,1.38300410981E-05
2024.10.04 02:00:00,1.38334726216E-05
2024.10.04 03:00:00,1.3841218788E-05
2024.10.04 04:00:00,1.38503819471E-05
2024.10.04 05:00:00,1.38586865432E-05
2024.10.04 06:00:00,1.38647110361E-05
2024.10.04 07:00:00,1.386893382E-05
2024.10.04 08:00:00,1.38705836434E-05
2024.10.04 09:00:00,1.3871264855E-05
2024.10.04 10:00:00,1.38749965117E-05
2024.10.04 11:00:00,1.3882336134E-05
2024.10.04 12:00:00,1.39074154504E-05
2024.10.04 13:00:00,1.39416370075E-05
2024.10.04 14:00:00,1.3993229004E-05
2024.10.04 15:00:00,1.40345309774E-05
2024.10.04 16:00:00,1.4057764929E-05
2024.10.04 17:00:00,1.40673901114E-05
2024.10.04 18:00:00,1.40480151458E-05
2024.10.04 19:00:00,1.40060856211E-05
2024.10.04 20:00:00,1.39697376653E-05
2024.10.04 21:00:00,1.39474468597E-05
2024.10.04 22:00:00,1.39353260238E-05
2024.10.04 23:00:00,1.39276298796E-05
2024.10.05 00:00:00,1.39221947393E-05
2024.10.05 01:00:00,1.39177127494E-05
2024.10.05 02:00:00,1.39127860166E-05
2024.10.05 03:00:00,1.39074372782E-05
2024.10.05 04:00:00,1.39015246532E-05
2024.10.05 05:00:00,1.38953973874E-05
2024.10.05 06:00:00,1.38893828989E-05
2024.10.05 07:00:00,1.38834457175E-05
2024.10.05 08:00:00,1.38777904795E-05
2024.10.05 09:00:00,1.38726691148E-05
2024.10.05 10:00:00,1.38677914947E-05
2024.10.05 11:00:00,1.38644636536E-05
2024.10.05 12:00:00,1.38676568895E-05
2024.10.05 13:00:00,1.38809155033E-05
2024.10.05 14:00:00,1.3902838873E-05
2024.10.05 15:00:00,1.39265857797E-05
2024.10.05 16:00:00,1.39530393426E-05
2024.10.05 17:00:00,1.39858602779E-05
2024.10.05 18:00:00,1.40189595186E-05
2024.10.05 19:00:00,1.40344363899E-05
2024.10.05 20:00:00,1.40221909533E-05
2024.10.05 21:00:00,1.39797994052E-05
2024.10.05 22:00:00,1.39285848491E-05
2024.10.05 23:00:00,1.38882433021E-05
2024.10.06 00:00:00,1.38612340379E-05
2024.10.06 01:00:00,1.38448103826E-05
2024.10.06 02:00:00,1.38341729325E-05
2024.10.06 03:00:00,1.38267751026E-05
2024.10.06 04:00:00,1.38213281389E-05
2024.10.06 05:00:00,1.38172199513E-05
2024.10.06 06:00:00,1.38137475005E-05
2024.10.06 07:00:00,1.38106515806E-05
2024.10.06 08:00:00,1.38082086778E-05
2024.10.06 09:00:00,1.3806293282E-05
2024.10.06 10:00:00,1.38044551932E-05
2024.10.06 11:00:00,1.38009299917E-05
2024.10.06 12:00:00,1.37960569191E-05
2024.10.06 13:00:00,1.37911165439E-05
2024.10.06 14:00:00,1.37872102641E-05
2024.10.06 15:00:00,1.37832230394E-05
2024.10.06 16:00:00,1.37858978633E-05
2024.10.06 17:00:00,1.37861898111E-05
2024.10.06 18:00:00,1.37927700052E-05
2024.10.06 19:00:00,1.38034201882E-05
2024.10.06 20:00:00,1.3817360923E-05
2024.10.06 21:00:00,1.38119958137E-05
2024.10.06 22:00:00,1.38041268656E-05
2024.10.06 23:00:00,1.37981205626E-05
2024.10.07 00:00:00,1.37934703162E-05
2024.10.07 01:00:00,1.3789811419E-05
2024.10.07 02:00:00,1.37864035423E-05
2024.10.07 03:00:00,1.3783191207E-05
2024.10.07 04:00:00,1.37798951982E-05
2024.10.07 05:00:00,1.37769648063E-05
2024.10.07 06:00:00,1.37744273161E-05
2024.10.07 07:00:00,1.3772388229E-05
2024.10.07 08:00:00,1.37710085255E-05
2024.10.07 09:00:00,1.37694523801E-05
2024.10.07 10:00:00,1.37659490065E-05
2024.10.07 11:00:00,1.37587876452E-05
2024.10.07 12:00:00,1.37493916554E-05
2024.10.07 13:00:00,1.37396255013E-05
2024.10.07 14:00:00,1.37292709042E-05
2024.10.07 15:00:00,1.37193792398E-05
2024.10.07 16:00:00,1.37106044349E-05
2024.10.07 17:00:00,1.37048364195E-05
2024.10.07 18:00:00,1.37082306537E-05
2024.10.07 19:00:00,1.37274237204E-05
2024.10.07 20:00:00,1.37373845064E-05
2024.10.07 21:00:00,1.37392171382E-05
2024.10.07 22:00:00,1.37370734592E-05
2024.10.07 23:00:00,1.37343422466E-05
2024.10.08 00:00:00,1.3730833416E-05
2024.10.08 01:00:00,1.37276301757E-05
2024.10.08 02:00:00,1.37265924423E-05
2024.10.08 03:00:00,1.37261358759E-05
2024.10.08 04:00:00,1.37253236971E-05
2024.10.08 05:00:00,1.37249371619E-05
2024.10.08 06:00:00,1.37242477649E-05
2024.10.08 07:00:00,1.37233364512E-05
2024.10.08 08:00:00,1.37221577461E-05
2024.10.08 09:00:00,1.37223205456E-05
2024.10.08 10:00:00,1.37216802614E-05
2024.10.08 11:00:00,1.37198685479E-05
2024.10.08 12:00:00,1.37172528412E-05
2024.10.08 13:00:00,1.37109464049E-05
2024.10.08 14:00:00,1.37076940518E-05
2024.10.08 15:00:00,1.37042534334E-05
2024.10.08 16:00:00,1.37034148793E-05
2024.10.08 17:00:00,1.37048191391E-05
2024.10.08 18:00:00,1.37073093356E-05
2024.10.08 19:00:00,1.37097194965E-05
2024.10.08 20:00:00,1.37112447192E-05
2024.10.08 21:00:00,1.37119041028E-05
2024.10.08 22:00:00,1.3712137843E-05
2024.10.08 23:00:00,1.37121423904E-05
2024.10.09 00:00:00,1.37124425237E-05
2024.10.09 01:00:00,1.37132046802E-05
2024.10.09 02:00:00,1.371444705E-05
2024.10.09 03:00:00,1.37161232487E-05
2024.10.09 04:00:00,1.37181596074E-05
2024.10.09 05:00:00,1.37194383569E-05
2024.10.09 06:00:00,1.37207443913E-05
2024.10.09 07:00:00,1.3721738469E-05
2024.10.09 08:00:00,1.37223441925E-05
2024.10.09 09:00:00,1.37226070365E-05
2024.10.09 10:00:00,1.37223541969E-05
2024.10.09 11:00:00,1.37219258249E-05
2024.10.09 12:00:00,1.37235283546E-05
2024.10.09 13:00:00,1.37278639158E-05
2024.10.09 14:00:00,1.37377492138E-05
2024.10.09 15:00:00,1.37628967423E-05
2024.10.09 16:00:00,1.38041541504E-05
2024.10.09 17:00:00,1.38480590977E-05
2024.10.09 18:00:00,1.38749319376E-05
2024.10.09 19:00:00,1.38732239066E-05
2024.10.09 20:00:00,1.38485311254E-05
2024.10.09 21:00:00,1.38237064675E-05
2024.10.09 22:00:00,1.37956030812E-05
2024.10.09 23:00:00,1.37705610541E-05
2024.10.10 00:00:00,1.3756503904E-05
2024.10.10 01:00:00,1.37489751069E-05
2024.10.10 02:00:00,1.37450333568E-05
2024.10.10 03:00:00,1.37408069349E-05
2024.10.10 04:00:00,1.37348952194E-05
2024.10.10 05:00:00,1.37295119202E-05
2024.10.10 06:00:00,1.3725775716E-05
2024.10.10 07:00:00,1.37221004479E-05
2024.10.10 08:00:00,1.37175820782E-05
2024.10.10 09:00:00,1.37150182127E-05
2024.10.10 10:00:00,1.37123788591E-05
2024.10.10 11:00:00,1.37103379529E-05
2024.10.10 12:00:00,1.37102233566E-05
2024.10.10 13:00:00,1.37127690323E-05
2024.10.10 14:00:00,1.37191245813E-05
2024.10.10 15:00:00,1.37305569297E-05
2024.10.10 16:00:00,1.3750846847E-05
2024.10.10 17:00:00,1.37825727506E-05
2024.10.10 18:00:00,1.3822073015E-05
2024.10.10 19:00:00,1.38454861371E-05
2024.10.10 20:00:00,1.38404629979E-05
2024.10.10 21:00:00,1.38146542668E-05
2024.10.10 22:00:00,1.37756469485E-05
2024.10.10 23:00:00,1.37424758577E-05
2024.10.11 00:00:00,1.37170909511E-05
2024.10.11 01:00:00,1.37010201797E-05
2024.10.11 02:00:00,1.36933667818E-05
2024.10.11 03:00:00,1.36893304443E-05
2024.10.11 04:00:00,1.3683807083E-05
2024.10.11 05:00:00,1.36801181725E-05
2024.10.11 06:00:00,1.36752260005E-05
2024.10.11 07:00:00,1.36689905048E-05
2024.10.11 08:00:00,1.36635280796E-05
2024.10.11 09:00:00,1.36589014801E-05
2024.10.11 10:00:00,1.36547496368E-05
2024.10.11 11:00:00,1.36506987474E-05
2024.10.11 12:00:00,1.36465650939E-05
2024.10.11 13:00:00,1.36417738759E-05
2024.10.11 14:00:00,1.36387270686E-05
2024.10.11 15:00:00,1.36362259582E-05
2024.10.11 16:00:00,1.36330372698E-05
2024.10.11 17:00:00,1.3628781744E-05
2024.10.11 18:00:00,1.36250255309E-05
2024.10.11 19:00:00,1.36208827826E-05
2024.10.11 20:00:00,1.36170101541E-05
2024.10.11 21:00:00,1.36132130137E-05
2024.10.11 22:00:00,1.36084181577E-05
2024.10.11 23:00:00,1.36036433105E-05
2024.10.12 00:00:00,1.36005028253E-05
2024.10.12 01:00:00,1.35987938847E-05
2024.10.12 02:00:00,1.35950058393E-05
2024.10.12 03:00:00,1.35956961458E-05
2024.10.12 04:00:00,1.35937261803E-05
2024.10.12 05:00:00,1.3594205484E-05
2024.10.12 06:00:00,1.35962336572E-05
2024.10.12 07:00:00,1.35983082146E-05
2024.10.12 08:00:00,1.36007220135E-05
2024.10.12 09:00:00,1.36018998091E-05
2024.10.12 10:00:00,1.36013386509E-05
2024.10.12 11:00:00,1.3599268641E-05
2024.10.12 12:00:00,1.35964846777E-05
2024.10.12 13:00:00,1.35904501803E-05
2024.10.12 14:00:00,1.35820246214E-05
2024.10.12 15:00:00,1.35754189614E-05
2024.10.12 16:00:00,1.3571108866E-05
2024.10.12 17:00:00,1.35763730214E-05
2024.10.12 18:00:00,1.35816007969E-05
2024.10.12 19:00:00,1.35865075208E-05
2024.10.12 20:00:00,1.35888876684E-05
2024.10.12 21:00:00,1.35908048833E-05
2024.10.12 22:00:00,1.35921527544E-05
2024.10.12 23:00:00,1.35940172186E-05
2024.10.13 00:00:00,1.35959016916E-05
2024.10.13 01:00:00,1.35976470119E-05
2024.10.13 02:00:00,1.36001826831E-05
2024.10.13 03:00:00,1.36026819746E-05
2024.10.13 04:00:00,1.36051785375E-05
2024.10.13 05:00:00,1.36078751893E-05
2024.10.13 06:00:00,1.36108028528E-05
2024.10.13 07:00:00,1.36148610181E-05
2024.10.13 08:00:00,1.36192347782E-05
2024.10.13 09:00:00,1.36236167236E-05
2024.10.13 10:00:00,1.36279104481E-05
2024.10.13 11:00:00,1.36319940793E-05
2024.10.13 12:00:00,1.36350681714E-05
2024.10.13 13:00:00,1.36380122058E-05
2024.10.13 14:00:00,1.36410471896E-05
2024.10.13 15:00:00,1.36460894282E-05
2024.10.13 16:00:00,1.36497083076E-05
2024.10.13 17:00:00,1.36522721732E-05
2024.10.13 18:00:00,1.36560156534E-05
2024.10.13 19:00:00,1.36574426506E-05
2024.10.13 20:00:00,1.36584494612E-05
2024.10.13 21:00:00,1.36591406772E-05
2024.10.13 22:00:00,1.36585958899E-05
2024.10.13 23:00:00,1.36574717544E-05
2024.10.14 00:00:00,1.36528451549E-05
2024.10.14 01:00:00,1.36525231937E-05
2024.10.14 02:00:00,1.36519538501E-05
2024.10.14 03:00:00,1.36500248118E-05
2024.10.14 04:00:00,1.36487042255E-05
2024.10.14 05:00:00,1.364655418E-05
2024.10.14 06:00:00,1.36443850351E-05
2024.10.14 07:00:00,1.36420676426E-05
2024.10.14 08:00:00,1.36362214107E-05
2024.10.14 09:00:00,1.36315647978E-05
2024.10.14 10:00:00,1.36251474032E-05
2024.10.14 11:00:00,1.36201433634E-05
2024.10.14 12:00:00,1.36183743962E-05
2024.10.14 13:00:00,1.36139824463E-05
2024.10.14 14:00:00,1.36111402753E-05
2024.10.14 15:00:00,1.36075586852E-05
2024.10.14 16:00:00,1.35994905577E-05
2024.10.14 17:00:00,1.35994705488E-05
2024.10.14 18:00:00,1.36000189741E-05
2024.10.14 19:00:00,1.35994559969E-05
2024.10.14 20:00:00,1.35997888719E-05
2024.10.14 21:00:00,1.35983764267E-05
2024.10.14 22:00:00,1.35968857649E-05
2024.10.14 23:00:00,1.35957889142E-05
2024.10.15 00:00:00,1.35968257382E-05
2024.10.15 01:00:00,1.35970249175E-05
2024.10.15 02:00:00,1.3596860299E-05
2024.10.15 03:00:00,1.35958462124E-05
2024.10.15 04:00:00,1.35944947033E-05
2024.10.15 05:00:00,1.35962300192E-05
2024.10.15 06:00:00,1.35969348776E-05
2024.10.15 07:00:00,1.35975151352E-05
2024.10.15 08:00:00,1.35978425533E-05
2024.10.15 09:00:00,1.35967347887E-05
2024.10.15 10:00:00,1.3597295947E-05
2024.10.15 11:00:00,1.35979953484E-05
2024.10.15 12:00:00,1.35976451929E-05
2024.10.15 13:00:00,1.35983909786E-05
2024.10.15 14:00:00,1.35999171107E-05
