Time [yyyy.MM.dd HH:mm:ss],NH4 [gN/m3]
2024.08.06 19:00:00,1.3921901882E-05
2024.08.06 20:00:00,1.45642707139E-05
2024.08.06 21:00:00,1.5076222553E-05
2024.08.06 22:00:00,1.54419176397E-05
2024.08.06 23:00:00,1.55514026119E-05
2024.08.07 00:00:00,1.52847278514E-05
2024.08.07 01:00:00,1.4696598555E-05
2024.08.07 02:00:00,1.39660596687E-05
2024.08.07 03:00:00,1.32445056806E-05
2024.08.07 04:00:00,1.26674522107E-05
2024.08.07 05:00:00,1.2245472135E-05
2024.08.07 06:00:00,1.19576343423E-05
2024.08.07 07:00:00,1.17104473247E-05
2024.08.07 08:00:00,1.14634331112E-05
2024.08.07 09:00:00,1.12696770884E-05
2024.08.07 10:00:00,1.11375056804E-05
2024.08.07 11:00:00,1.10980008685E-05
2024.08.07 12:00:00,1.12177485789E-05
2024.08.07 13:00:00,1.13993091873E-05
2024.08.07 14:00:00,1.14282765935E-05
2024.08.07 15:00:00,1.12682628242E-05
2024.08.07 16:00:00,1.10731480163E-05
2024.08.07 17:00:00,1.09430329758E-05
2024.08.07 18:00:00,1.09277789306E-05
2024.08.07 19:00:00,1.10806795419E-05
2024.08.07 20:00:00,1.13588885142E-05
2024.08.07 21:00:00,1.16892297228E-05
2024.08.07 22:00:00,1.20074746519E-05
2024.08.07 23:00:00,1.23495947264E-05
2024.08.08 00:00:00,1.25879305415E-05
2024.08.08 01:00:00,1.27501571114E-05
2024.08.08 02:00:00,1.28991168822E-05
2024.08.08 03:00:00,1.30995176733E-05
2024.08.08 04:00:00,1.33027115226E-05
2024.08.08 05:00:00,1.34757356136E-05
2024.08.08 06:00:00,1.3633002709E-05
2024.08.08 07:00:00,1.37941979119E-05
2024.08.08 08:00:00,1.39780768222E-05
2024.08.08 09:00:00,1.41758118843E-05
2024.08.08 10:00:00,1.4530865883E-05
2024.08.08 11:00:00,1.5385909137E-05
2024.08.08 12:00:00,1.65991586982E-05
2024.08.08 13:00:00,1.73748667294E-05
2024.08.08 14:00:00,1.74540127773E-05
2024.08.08 15:00:00,1.76020239451E-05
2024.08.08 16:00:00,1.79070884769E-05
2024.08.08 17:00:00,1.81410759978E-05
2024.08.08 18:00:00,1.80660244951E-05
2024.08.08 19:00:00,1.75372169906E-05
2024.08.08 20:00:00,1.69906161318E-05
2024.08.08 21:00:00,1.62132546393E-05
2024.08.08 22:00:00,1.5398434698E-05
2024.08.08 23:00:00,1.47704713527E-05
2024.08.09 00:00:00,1.42146791404E-05
2024.08.09 01:00:00,1.37658926178E-05
2024.08.09 02:00:00,1.33602015921E-05
2024.08.09 03:00:00,1.29635091071E-05
2024.08.09 04:00:00,1.26187951537E-05
2024.08.09 05:00:00,1.23526788229E-05
2024.08.09 06:00:00,1.21576640595E-05
2024.08.09 07:00:00,1.20222584883E-05
2024.08.09 08:00:00,1.19312453535E-05
2024.08.09 09:00:00,1.18549742183E-05
2024.08.09 10:00:00,1.17874651551E-05
2024.08.09 11:00:00,1.18163425213E-05
2024.08.09 12:00:00,1.21971934277E-05
2024.08.09 13:00:00,1.28469255287E-05
2024.08.09 14:00:00,1.33078683575E-05
2024.08.09 15:00:00,1.32519444378E-05
2024.08.09 16:00:00,1.30688631543E-05
2024.08.09 17:00:00,1.29221207317E-05
2024.08.09 18:00:00,1.27302628243E-05
2024.08.09 19:00:00,1.25092119561E-05
2024.08.09 20:00:00,1.22836354421E-05
2024.08.09 21:00:00,1.20890208564E-05
2024.08.09 22:00:00,1.19291926239E-05
2024.08.09 23:00:00,1.1768080185E-05
2024.08.10 00:00:00,1.16231067295E-05
2024.08.10 01:00:00,1.14830681923E-05
2024.08.10 02:00:00,1.13391597552E-05
2024.08.10 03:00:00,1.12171737783E-05
2024.08.10 04:00:00,1.11252466013E-05
2024.08.10 05:00:00,1.10679438876E-05
2024.08.10 06:00:00,1.10627461254E-05
2024.08.10 07:00:00,1.10811306513E-05
2024.08.10 08:00:00,1.11210938485E-05
2024.08.10 09:00:00,1.11885065053E-05
2024.08.10 10:00:00,1.13429723569E-05
2024.08.10 11:00:00,1.16608207463E-05
2024.08.10 12:00:00,1.20213508126E-05
2024.08.10 13:00:00,1.21986731756E-05
2024.08.10 14:00:00,1.21798329928E-05
2024.08.10 15:00:00,1.21053544717E-05
2024.08.10 16:00:00,1.20089580378E-05
2024.08.10 17:00:00,1.18792577268E-05
2024.08.10 18:00:00,1.1692969565E-05
2024.08.10 19:00:00,1.14861186375E-05
2024.08.10 20:00:00,1.12801835712E-05
2024.08.10 21:00:00,1.10830214908E-05
2024.08.10 22:00:00,1.08843432827E-05
2024.08.10 23:00:00,1.07036894406E-05
2024.08.11 00:00:00,1.0559072507E-05
2024.08.11 01:00:00,1.04566615846E-05
2024.08.11 02:00:00,1.03951961137E-05
2024.08.11 03:00:00,1.0357969586E-05
2024.08.11 04:00:00,1.0339687833E-05
2024.08.11 05:00:00,1.03268084786E-05
2024.08.11 06:00:00,1.02982548924E-05
2024.08.11 07:00:00,1.02531894299E-05
2024.08.11 08:00:00,1.02072599475E-05
2024.08.11 09:00:00,1.01834375528E-05
2024.08.11 10:00:00,1.01766427179E-05
2024.08.11 11:00:00,1.01740542959E-05
2024.08.11 12:00:00,1.01816158349E-05
2024.08.11 13:00:00,1.01840678326E-05
2024.08.11 14:00:00,1.01509331216E-05
2024.08.11 15:00:00,1.00641327663E-05
2024.08.11 16:00:00,9.94526908471E-06
2024.08.11 17:00:00,9.82039364317E-06
2024.08.11 18:00:00,9.70948076429E-06
2024.08.11 19:00:00,9.62396006798E-06
2024.08.11 20:00:00,9.55864652497E-06
2024.08.11 21:00:00,9.51085985434E-06
2024.08.11 22:00:00,9.47931312112E-06
2024.08.11 23:00:00,9.4604511105E-06
2024.08.12 00:00:00,9.45506326389E-06
2024.08.12 01:00:00,9.46634281718E-06
2024.08.12 02:00:00,9.49195964495E-06
2024.08.12 03:00:00,9.52802838583E-06
2024.08.12 04:00:00,9.56945132202E-06
2024.08.12 05:00:00,9.60956185736E-06
2024.08.12 06:00:00,9.64032369666E-06
2024.08.12 07:00:00,9.65372510109E-06
2024.08.12 08:00:00,9.64140690485E-06
2024.08.12 09:00:00,9.59958288149E-06
2024.08.12 10:00:00,9.53741982812E-06
2024.08.12 11:00:00,9.45648025663E-06
2024.08.12 12:00:00,9.36062224355E-06
2024.08.12 13:00:00,9.26936263568E-06
2024.08.12 14:00:00,9.19998365134E-06
2024.08.12 15:00:00,9.17050329008E-06
2024.08.12 16:00:00,9.14338761504E-06
2024.08.12 17:00:00,9.08062793314E-06
2024.08.12 18:00:00,9.00512895896E-06
2024.08.12 19:00:00,8.93770902621E-06
2024.08.12 20:00:00,8.8855958893E-06
2024.08.12 21:00:00,8.84641940502E-06
2024.08.12 22:00:00,8.81306550582E-06
2024.08.12 23:00:00,8.79339768289E-06
2024.08.13 00:00:00,8.78414812178E-06
2024.08.13 01:00:00,8.78554055816E-06
2024.08.13 02:00:00,8.79094750417E-06
2024.08.13 03:00:00,8.7966573119E-06
2024.08.13 04:00:00,8.79739491211E-06
2024.08.13 05:00:00,8.7891557996E-06
2024.08.13 06:00:00,8.77788988873E-06
2024.08.13 07:00:00,8.76599187905E-06
2024.08.13 08:00:00,8.7539146989E-06
2024.08.13 09:00:00,8.71723204909E-06
2024.08.13 10:00:00,8.639571206E-06
2024.08.13 11:00:00,8.53635992826E-06
2024.08.13 12:00:00,8.43509678816E-06
2024.08.13 13:00:00,8.3585637185E-06
2024.08.13 14:00:00,8.31724719319E-06
2024.08.13 15:00:00,8.29284181236E-06
2024.08.13 16:00:00,8.26992345537E-06
2024.08.13 17:00:00,8.24303879199E-06
2024.08.13 18:00:00,8.23027039587E-06
2024.08.13 19:00:00,8.24082599138E-06
2024.08.13 20:00:00,8.27088570077E-06
2024.08.13 21:00:00,8.30786029837E-06
2024.08.13 22:00:00,8.34325055621E-06
2024.08.13 23:00:00,8.36613162392E-06
2024.08.14 00:00:00,8.37218794913E-06
2024.08.14 01:00:00,8.36730032461E-06
2024.08.14 02:00:00,8.34097681945E-06
2024.08.14 03:00:00,8.34183174447E-06
2024.08.14 04:00:00,8.35003356769E-06
2024.08.14 05:00:00,8.36098024593E-06
2024.08.14 06:00:00,8.3737049863E-06
2024.08.14 07:00:00,8.38682353788E-06
2024.08.14 08:00:00,8.39612857817E-06
2024.08.14 09:00:00,8.39459698909E-06
2024.08.14 10:00:00,8.38347386889E-06
2024.08.14 11:00:00,8.36998333398E-06
2024.08.14 12:00:00,8.35941773403E-06
2024.08.14 13:00:00,8.35277660372E-06
2024.08.14 14:00:00,8.33779631648E-06
2024.08.14 15:00:00,8.32324349176E-06
2024.08.14 16:00:00,8.30417411635E-06
2024.08.14 17:00:00,8.27963140182E-06
2024.08.14 18:00:00,8.25860388431E-06
2024.08.14 19:00:00,8.23687878437E-06
2024.08.14 20:00:00,8.21007415652E-06
2024.08.14 21:00:00,8.18299122329E-06
2024.08.14 22:00:00,8.15167186374E-06
2024.08.14 23:00:00,8.12153211882E-06
2024.08.15 00:00:00,8.0935042206E-06
2024.08.15 01:00:00,8.06815296528E-06
2024.08.15 02:00:00,8.04051796877E-06
2024.08.15 03:00:00,8.01139140094E-06
2024.08.15 04:00:00,7.97992015578E-06
2024.08.15 05:00:00,7.9447427197E-06
2024.08.15 06:00:00,7.90628200775E-06
2024.08.15 07:00:00,7.86346299719E-06
2024.08.15 08:00:00,7.81883227319E-06
2024.08.15 09:00:00,7.77737750468E-06
2024.08.15 10:00:00,7.7424592746E-06
2024.08.15 11:00:00,7.70992210164E-06
2024.08.15 12:00:00,7.68158679421E-06
2024.08.15 13:00:00,7.66021821619E-06
2024.08.15 14:00:00,7.64645210438E-06
2024.08.15 15:00:00,7.63716434449E-06
2024.08.15 16:00:00,7.63215939514E-06
2024.08.15 17:00:00,7.62164700063E-06
2024.08.15 18:00:00,7.59932709116E-06
2024.08.15 19:00:00,7.57065890866E-06
2024.08.15 20:00:00,7.53381618779E-06
2024.08.15 21:00:00,7.49432047087E-06
2024.08.15 22:00:00,7.45301485949E-06
2024.08.15 23:00:00,7.41130133974E-06
2024.08.16 00:00:00,7.36587253414E-06
2024.08.16 01:00:00,7.31807085685E-06
2024.08.16 02:00:00,7.26904181647E-06
2024.08.16 03:00:00,7.22026879885E-06
2024.08.16 04:00:00,7.17389957572E-06
2024.08.16 05:00:00,7.12946484782E-06
2024.08.16 06:00:00,7.08751485945E-06
2024.08.16 07:00:00,7.04806916474E-06
2024.08.16 08:00:00,7.00955251887E-06
2024.08.16 09:00:00,6.96769939168E-06
2024.08.16 10:00:00,6.91972036293E-06
2024.08.16 11:00:00,6.86303155817E-06
2024.08.16 12:00:00,6.79871936882E-06
2024.08.16 13:00:00,6.73285921948E-06
2024.08.16 14:00:00,6.67629819873E-06
2024.08.16 15:00:00,6.63776927468E-06
2024.08.16 16:00:00,6.61313697492E-06
2024.08.16 17:00:00,6.59839633954E-06
2024.08.16 18:00:00,6.58868020764E-06
2024.08.16 19:00:00,6.58152521282E-06
2024.08.16 20:00:00,6.5775029725E-06
2024.08.16 21:00:00,6.57550253891E-06
2024.08.16 22:00:00,6.57342025079E-06
2024.08.16 23:00:00,6.56927613818E-06
2024.08.17 00:00:00,6.56197562421E-06
2024.08.17 01:00:00,6.55265239402E-06
2024.08.17 02:00:00,6.5411891228E-06
2024.08.17 03:00:00,6.52659537081E-06
2024.08.17 04:00:00,6.51057780487E-06
2024.08.17 05:00:00,6.49482853987E-06
2024.08.17 06:00:00,6.47515207675E-06
2024.08.17 07:00:00,6.44077908873E-06
2024.08.17 08:00:00,6.37535731585E-06
2024.08.17 09:00:00,6.29123314866E-06
2024.08.17 10:00:00,6.21700928605E-06
2024.08.17 11:00:00,6.16568559053E-06
2024.08.17 12:00:00,6.14624059381E-06
2024.08.17 13:00:00,6.15867020315E-06
2024.08.17 14:00:00,6.19606453256E-06
2024.08.17 15:00:00,6.23671121502E-06
2024.08.17 16:00:00,6.26273094895E-06
2024.08.17 17:00:00,6.27397957942E-06
2024.08.17 18:00:00,6.27490089755E-06
2024.08.17 19:00:00,6.26879682386E-06
2024.08.17 20:00:00,6.25789607511E-06
2024.08.17 21:00:00,6.24212816547E-06
2024.08.17 22:00:00,6.22236166237E-06
2024.08.17 23:00:00,6.19935008217E-06
2024.08.18 00:00:00,6.17392652202E-06
2024.08.18 01:00:00,6.15132785242E-06
2024.08.18 02:00:00,6.1297960201E-06
2024.08.18 03:00:00,6.10954384683E-06
2024.08.18 04:00:00,6.08990103501E-06
2024.08.18 05:00:00,6.06864068686E-06
2024.08.18 06:00:00,6.04666138315E-06
2024.08.18 07:00:00,6.02474347033E-06
2024.08.18 08:00:00,6.00813882556E-06
2024.08.18 09:00:00,5.99361101195E-06
2024.08.18 10:00:00,5.97695589022E-06
2024.08.18 11:00:00,5.95885694565E-06
2024.08.18 12:00:00,5.93990171183E-06
2024.08.18 13:00:00,5.92525020693E-06
2024.08.18 14:00:00,5.92308288105E-06
2024.08.18 15:00:00,5.93621098233E-06
2024.08.18 16:00:00,5.95181518293E-06
2024.08.18 17:00:00,5.96027803113E-06
2024.08.18 18:00:00,5.96089785176E-06
2024.08.18 19:00:00,5.94922948949E-06
2024.08.18 20:00:00,5.93097684032E-06
2024.08.18 21:00:00,5.90885611018E-06
2024.08.18 22:00:00,5.88564216741E-06
2024.08.18 23:00:00,5.85979660173E-06
2024.08.19 00:00:00,5.83693099543E-06
2024.08.19 01:00:00,5.80997448196E-06
2024.08.19 02:00:00,5.77721084483E-06
2024.08.19 03:00:00,5.75430112804E-06
2024.08.19 04:00:00,5.73335955778E-06
2024.08.19 05:00:00,5.71566624785E-06
2024.08.19 06:00:00,5.69419489693E-06
2024.08.19 07:00:00,5.67290317122E-06
2024.08.19 08:00:00,5.65217442272E-06
2024.08.19 09:00:00,5.6384706113E-06
2024.08.19 10:00:00,5.63542607779E-06
2024.08.19 11:00:00,5.63365301787E-06
2024.08.19 12:00:00,5.62803825233E-06
2024.08.19 13:00:00,5.64119682167E-06
2024.08.19 14:00:00,5.68234281673E-06
2024.08.19 15:00:00,5.72742419536E-06
2024.08.19 16:00:00,5.76001230002E-06
2024.08.19 17:00:00,5.76719139644E-06
2024.08.19 18:00:00,5.74802152187E-06
2024.08.19 19:00:00,5.73048464503E-06
2024.08.19 20:00:00,5.70744668948E-06
2024.08.19 21:00:00,5.67489132663E-06
2024.08.19 22:00:00,5.64142010262E-06
2024.08.19 23:00:00,5.61385877518E-06
2024.08.20 00:00:00,5.58540659767E-06
2024.08.20 01:00:00,5.55665383217E-06
2024.08.20 02:00:00,5.52560368305E-06
2024.08.20 03:00:00,5.49349897483E-06
2024.08.20 04:00:00,5.46576075067E-06
2024.08.20 05:00:00,5.44020258531E-06
2024.08.20 06:00:00,5.41441841051E-06
2024.08.20 07:00:00,5.38482436241E-06
2024.08.20 08:00:00,5.35448680239E-06
2024.08.20 09:00:00,5.32739159098E-06
2024.08.20 10:00:00,5.3053222473E-06
2024.08.20 11:00:00,5.28510190634E-06
2024.08.20 12:00:00,5.26327994521E-06
2024.08.20 13:00:00,5.24440520167E-06
2024.08.20 14:00:00,5.22782283952E-06
2024.08.20 15:00:00,5.21529455E-06
2024.08.20 16:00:00,5.20458843312E-06
2024.08.20 17:00:00,5.19517743669E-06
2024.08.20 18:00:00,5.18411025041E-06
2024.08.20 19:00:00,5.16800810146E-06
2024.08.20 20:00:00,5.14358180226E-06
2024.08.20 21:00:00,5.11369671585E-06
2024.08.20 22:00:00,5.0759322221E-06
2024.08.20 23:00:00,5.04442687088E-06
2024.08.21 00:00:00,5.01538579556E-06
2024.08.21 01:00:00,4.983423878E-06
2024.08.21 02:00:00,4.95542553836E-06
2024.08.21 03:00:00,4.93366678711E-06
2024.08.21 04:00:00,4.9154723456E-06
2024.08.21 05:00:00,4.8991382755E-06
2024.08.21 06:00:00,4.88303930979E-06
2024.08.21 07:00:00,4.86659519083E-06
2024.08.21 08:00:00,4.85102464154E-06
2024.08.21 09:00:00,4.83564599563E-06
2024.08.21 10:00:00,4.82173982164E-06
2024.08.21 11:00:00,4.80854032503E-06
2024.08.21 12:00:00,4.8038841669E-06
2024.08.21 13:00:00,4.80892413179E-06
2024.08.21 14:00:00,4.8123824854E-06
2024.08.21 15:00:00,4.81597135149E-06
2024.08.21 16:00:00,4.82561199533E-06
2024.08.21 17:00:00,4.82991299577E-06
2024.08.21 18:00:00,4.82156428916E-06
2024.08.21 19:00:00,4.80295693706E-06
2024.08.21 20:00:00,4.7740336413E-06
2024.08.21 21:00:00,4.73514273835E-06
2024.08.21 22:00:00,4.6860063776E-06
2024.08.21 23:00:00,4.63145988761E-06
2024.08.22 00:00:00,4.58145086668E-06
2024.08.22 01:00:00,4.5426527322E-06
2024.08.22 02:00:00,4.51482537756E-06
2024.08.22 03:00:00,4.48989112556E-06
2024.08.22 04:00:00,4.45818295702E-06
2024.08.22 05:00:00,4.41883548774E-06
2024.08.22 06:00:00,4.37193284597E-06
2024.08.22 07:00:00,4.31251919508E-06
2024.08.22 08:00:00,4.24017434852E-06
2024.08.22 09:00:00,4.1653088374E-06
2024.08.22 10:00:00,4.0995710151E-06
2024.08.22 11:00:00,4.03163176088E-06
2024.08.22 12:00:00,3.96071618525E-06
2024.08.22 13:00:00,3.90035847886E-06
2024.08.22 14:00:00,3.85378598367E-06
2024.08.22 15:00:00,3.82441885449E-06
2024.08.22 16:00:00,3.81396262128E-06
2024.08.22 17:00:00,3.81374570679E-06
2024.08.22 18:00:00,3.81234099223E-06
2024.08.22 19:00:00,3.80315736948E-06
2024.08.22 20:00:00,3.79058656108E-06
2024.08.22 21:00:00,3.77589913114E-06
2024.08.22 22:00:00,3.76131401936E-06
2024.08.22 23:00:00,3.74910291612E-06
2024.08.23 00:00:00,3.74018691218E-06
2024.08.23 01:00:00,3.7372483348E-06
2024.08.23 02:00:00,3.73546959054E-06
2024.08.23 03:00:00,3.73503507944E-06
2024.08.23 04:00:00,3.73486363969E-06
2024.08.23 05:00:00,3.73321290681E-06
2024.08.23 06:00:00,3.73114676222E-06
2024.08.23 07:00:00,3.72828662876E-06
2024.08.23 08:00:00,3.72630711354E-06
2024.08.23 09:00:00,3.72543718186E-06
2024.08.23 10:00:00,3.72461113329E-06
2024.08.23 11:00:00,3.72572799279E-06
2024.08.23 12:00:00,3.72998079001E-06
2024.08.23 13:00:00,3.73408875021E-06
2024.08.23 14:00:00,3.73139596377E-06
2024.08.23 15:00:00,3.72563522433E-06
2024.08.23 16:00:00,3.72606859855E-06
2024.08.23 17:00:00,3.7302927467E-06
2024.08.23 18:00:00,3.73285411115E-06
2024.08.23 19:00:00,3.72595991394E-06
2024.08.23 20:00:00,3.70968109564E-06
2024.08.23 21:00:00,3.69000917999E-06
2024.08.23 22:00:00,3.67409506907E-06
2024.08.23 23:00:00,3.6639114569E-06
2024.08.24 00:00:00,3.65956293535E-06
2024.08.24 01:00:00,3.65996788787E-06
2024.08.24 02:00:00,3.66079325431E-06
2024.08.24 03:00:00,3.66034464605E-06
2024.08.24 04:00:00,3.66052086065E-06
2024.08.24 05:00:00,3.659838967E-06
2024.08.24 06:00:00,3.65824462278E-06
2024.08.24 07:00:00,3.65852133655E-06
2024.08.24 08:00:00,3.66029303223E-06
2024.08.24 09:00:00,3.66217295777E-06
2024.08.24 10:00:00,3.66509152627E-06
2024.08.24 11:00:00,3.67422603631E-06
2024.08.24 12:00:00,3.68806581719E-06
2024.08.24 13:00:00,3.70444399778E-06
2024.08.24 14:00:00,3.72071053789E-06
2024.08.24 15:00:00,3.76481989406E-06
2024.08.24 16:00:00,3.84705799661E-06
2024.08.24 17:00:00,3.90651939597E-06
2024.08.24 18:00:00,3.93031041312E-06
2024.08.24 19:00:00,3.93836171497E-06
2024.08.24 20:00:00,3.93651680497E-06
2024.08.24 21:00:00,3.927756552E-06
2024.08.24 22:00:00,3.92351421397E-06
2024.08.24 23:00:00,3.9188912524E-06
2024.08.25 00:00:00,3.91249659515E-06
2024.08.25 01:00:00,3.90806098949E-06
2024.08.25 02:00:00,3.89778733734E-06
2024.08.25 03:00:00,3.87983300243E-06
2024.08.25 04:00:00,3.85644034395E-06
2024.08.25 05:00:00,3.83273936677E-06
2024.08.25 06:00:00,3.8088267047E-06
2024.08.25 07:00:00,3.78561912839E-06
2024.08.25 08:00:00,3.75876447833E-06
2024.08.25 09:00:00,3.72986141883E-06
2024.08.25 10:00:00,3.70342240785E-06
2024.08.25 11:00:00,3.67985808225E-06
2024.08.25 12:00:00,3.65505070477E-06
2024.08.25 13:00:00,3.6259832541E-06
2024.08.25 14:00:00,3.59355908586E-06
2024.08.25 15:00:00,3.56038094651E-06
2024.08.25 16:00:00,3.5255743569E-06
2024.08.25 17:00:00,3.49035758518E-06
2024.08.25 18:00:00,3.45680768987E-06
2024.08.25 19:00:00,3.42301518685E-06
2024.08.25 20:00:00,3.38561039825E-06
2024.08.25 21:00:00,3.34681385539E-06
2024.08.25 22:00:00,3.3093856473E-06
2024.08.25 23:00:00,3.27739167005E-06
2024.08.26 00:00:00,3.2507632568E-06
2024.08.26 01:00:00,3.2262203149E-06
2024.08.26 02:00:00,3.20150456901E-06
2024.08.26 03:00:00,3.17709145747E-06
2024.08.26 04:00:00,3.1545357615E-06
2024.08.26 05:00:00,3.1338036024E-06
