Time [yyyy.MM.dd HH:mm:ss],NH4 [gN/m3]
2024.09.07 17:00:00,2.78384618468E-07
2024.09.07 18:00:00,2.78142181287E-07
2024.09.07 19:00:00,2.78132489484E-07
2024.09.07 20:00:00,2.78202378468E-07
2024.09.07 21:00:00,2.78097758155E-07
2024.09.07 22:00:00,2.78241969909E-07
2024.09.07 23:00:00,2.78450215774E-07
2024.09.08 00:00:00,2.78587833691E-07
2024.09.08 01:00:00,2.79026124872E-07
2024.09.08 02:00:00,2.79367668554E-07
2024.09.08 03:00:00,2.79242840406E-07
2024.09.08 04:00:00,2.79198872022E-07
2024.09.08 05:00:00,2.79205977449E-07
2024.09.08 06:00:00,2.79057076114E-07
2024.09.08 07:00:00,2.78980394341E-07
2024.09.08 08:00:00,2.7890305887E-07
2024.09.08 09:00:00,2.78821119082E-07
2024.09.08 10:00:00,2.78857811509E-07
2024.09.08 11:00:00,2.78717067204E-07
2024.09.08 12:00:00,2.78578141888E-07
2024.09.08 13:00:00,2.78720108327E-07
2024.09.08 14:00:00,2.78775758034E-07
2024.09.08 15:00:00,2.78854287217E-07
2024.09.08 16:00:00,2.78586014701E-07
2024.09.08 17:00:00,2.77858617892E-07
2024.09.08 18:00:00,2.78049270719E-07
2024.09.08 19:00:00,2.77574400798E-07
2024.09.08 20:00:00,2.78110292129E-07
2024.09.08 21:00:00,2.77059399423E-07
2024.09.08 22:00:00,2.77181186448E-07
2024.09.08 23:00:00,2.77421861483E-07
2024.09.09 00:00:00,2.7807689662E-07
2024.09.09 01:00:00,2.78666618669E-07
2024.09.09 02:00:00,2.78934891185E-07
2024.09.09 03:00:00,2.79158541616E-07
2024.09.09 04:00:00,2.78580074564E-07
2024.09.09 05:00:00,2.78550686517E-07
2024.09.09 06:00:00,2.78879241478E-07
2024.09.09 07:00:00,2.79100788703E-07
2024.09.09 08:00:00,2.7930042279E-07
2024.09.09 09:00:00,2.7968383165E-07
2024.09.09 10:00:00,2.79843135331E-07
2024.09.09 11:00:00,2.7991677598E-07
2024.09.09 12:00:00,2.79954804228E-07
2024.09.09 13:00:00,2.79875933984E-07
2024.09.09 14:00:00,2.7967519145E-07
2024.09.09 15:00:00,2.79466291886E-07
2024.09.09 16:00:00,2.79309517737E-07
2024.09.09 17:00:00,2.79224025235E-07
2024.09.09 18:00:00,2.79254976476E-07
2024.09.09 19:00:00,2.79443952422E-07
2024.09.09 20:00:00,2.79815708382E-07
2024.09.09 21:00:00,2.80366947436E-07
2024.09.09 22:00:00,2.80920829709E-07
2024.09.09 23:00:00,2.81531612245E-07
2024.09.10 00:00:00,2.82027400544E-07
2024.09.10 01:00:00,2.82517504502E-07
2024.09.10 02:00:00,2.82904807136E-07
2024.09.10 03:00:00,2.83283213776E-07
2024.09.10 04:00:00,2.83557596958E-07
2024.09.10 05:00:00,2.83869127315E-07
2024.09.10 06:00:00,2.84092976699E-07
2024.09.10 07:00:00,2.84292553943E-07
2024.09.10 08:00:00,2.84399050088E-07
2024.09.10 09:00:00,2.84492017499E-07
2024.09.10 10:00:00,2.84590925048E-07
2024.09.10 11:00:00,2.84587827082E-07
2024.09.10 12:00:00,2.84239717985E-07
2024.09.10 13:00:00,2.84524219296E-07
2024.09.10 14:00:00,2.84764894332E-07
2024.09.10 15:00:00,2.84790871774E-07
2024.09.10 16:00:00,2.84882645474E-07
2024.09.10 17:00:00,2.85125054234E-07
2024.09.10 18:00:00,2.85455456606E-07
2024.09.10 19:00:00,2.86010276795E-07
2024.09.10 20:00:00,2.86493303747E-07
2024.09.10 21:00:00,2.86834932695E-07
2024.09.10 22:00:00,2.8714211453E-07
2024.09.10 23:00:00,2.87484795081E-07
2024.09.11 00:00:00,2.87793596954E-07
2024.09.11 01:00:00,2.88080883593E-07
2024.09.11 02:00:00,2.88386814873E-07
2024.09.11 03:00:00,2.88697066253E-07
2024.09.11 04:00:00,2.88888202249E-07
2024.09.11 05:00:00,2.89146640853E-07
2024.09.11 06:00:00,2.89395700293E-07
2024.09.11 07:00:00,2.89788005148E-07
2024.09.11 08:00:00,2.90118606472E-07
2024.09.11 09:00:00,2.904040457E-07
2024.09.11 10:00:00,2.90627241384E-07
2024.09.11 11:00:00,2.90633551003E-07
2024.09.11 12:00:00,2.9062351814E-07
2024.09.11 13:00:00,2.9063465945E-07
2024.09.11 14:00:00,2.90728706887E-07
2024.09.11 15:00:00,2.90889232701E-07
2024.09.11 16:00:00,2.91081647674E-07
2024.09.11 17:00:00,2.91433622124E-07
2024.09.11 18:00:00,2.91892604309E-07
2024.09.11 19:00:00,2.92437874805E-07
2024.09.11 20:00:00,2.93041154009E-07
2024.09.11 21:00:00,2.93640681548E-07
2024.09.11 22:00:00,2.9423711112E-07
2024.09.11 23:00:00,2.94755153618E-07
2024.09.12 00:00:00,2.95033004249E-07
2024.09.12 01:00:00,2.95340015555E-07
2024.09.12 02:00:00,2.9564270676E-07
2024.09.12 03:00:00,2.95924451166E-07
2024.09.12 04:00:00,2.96092821372E-07
2024.09.12 05:00:00,2.96385650245E-07
2024.09.12 06:00:00,2.96673391631E-07
2024.09.12 07:00:00,2.96980687153E-07
2024.09.12 08:00:00,2.97266495863E-07
2024.09.12 09:00:00,2.9750569297E-07
2024.09.12 10:00:00,2.97711721942E-07
2024.09.12 11:00:00,2.97869917176E-07
2024.09.12 12:00:00,2.97990141007E-07
2024.09.12 13:00:00,2.9809825719E-07
2024.09.12 14:00:00,2.98258640896E-07
2024.09.12 15:00:00,2.98524270193E-07
2024.09.12 16:00:00,2.98878774174E-07
2024.09.12 17:00:00,2.99268577919E-07
2024.09.12 18:00:00,2.99599406617E-07
2024.09.12 19:00:00,2.99855571484E-07
2024.09.12 20:00:00,3.00049237012E-07
2024.09.12 21:00:00,3.00220989402E-07
2024.09.12 22:00:00,3.00430400557E-07
2024.09.12 23:00:00,3.00666471276E-07
2024.09.13 00:00:00,3.00879946735E-07
2024.09.13 01:00:00,3.0106258464E-07
2024.09.13 02:00:00,3.01158195271E-07
2024.09.13 03:00:00,3.01190169694E-07
2024.09.13 04:00:00,3.01361666288E-07
2024.09.13 05:00:00,3.0146910035E-07
2024.09.13 06:00:00,3.01559794025E-07
2024.09.13 07:00:00,3.01633747313E-07
2024.09.13 08:00:00,3.01745615161E-07
2024.09.13 09:00:00,3.01893379628E-07
2024.09.13 10:00:00,3.02197548763E-07
2024.09.13 11:00:00,3.02957460008E-07
2024.09.13 12:00:00,3.04104531779E-07
2024.09.13 13:00:00,3.05244185483E-07
2024.09.13 14:00:00,3.06172694309E-07
2024.09.13 15:00:00,3.06773472403E-07
2024.09.13 16:00:00,3.07390280341E-07
2024.09.13 17:00:00,3.07638970298E-07
2024.09.13 18:00:00,3.07324000914E-07
2024.09.13 19:00:00,3.06800160388E-07
2024.09.13 20:00:00,3.06232124103E-07
2024.09.13 21:00:00,3.05666844724E-07
2024.09.13 22:00:00,3.05183903038E-07
2024.09.13 23:00:00,3.04801801576E-07
2024.09.14 00:00:00,3.04499394588E-07
2024.09.14 01:00:00,3.0429475828E-07
2024.09.14 02:00:00,3.04170129084E-07
2024.09.14 03:00:00,3.0408327234E-07
2024.09.14 04:00:00,3.03994312389E-07
2024.09.14 05:00:00,3.03883780362E-07
2024.09.14 06:00:00,3.03750198327E-07
2024.09.14 07:00:00,3.03607720298E-07
2024.09.14 08:00:00,3.03433751014E-07
2024.09.14 09:00:00,3.03178978811E-07
2024.09.14 10:00:00,3.02938786945E-07
2024.09.14 11:00:00,3.02737731772E-07
2024.09.14 12:00:00,3.0253934824E-07
2024.09.14 13:00:00,3.02395761764E-07
2024.09.14 14:00:00,3.02275537933E-07
