Time [yyyy.MM.dd HH:mm:ss],OXY [g/m3]
2024.08.13 02:00:00,10.0556116104
2024.08.13 03:00:00,10.055729866
2024.08.13 04:00:00,10.0559558868
2024.08.13 05:00:00,10.0561437607
2024.08.13 06:00:00,10.0563926697
2024.08.13 07:00:00,10.0567150116
2024.08.13 08:00:00,10.0570297241
2024.08.13 09:00:00,10.05742836
2024.08.13 10:00:00,10.0584821701
2024.08.13 11:00:00,10.0598239899
2024.08.13 12:00:00,10.0607290268
2024.08.13 13:00:00,10.060713768
2024.08.13 14:00:00,10.0608119965
2024.08.13 15:00:00,10.0612459183
2024.08.13 16:00:00,10.0497932434
2024.08.13 17:00:00,10.0303926468
2024.08.13 18:00:00,10.0211219788
2024.08.13 19:00:00,10.0186662674
2024.08.13 20:00:00,10.0180997849
2024.08.13 21:00:00,10.0168876648
2024.08.13 22:00:00,10.0163164139
2024.08.13 23:00:00,10.0170536041
2024.08.14 00:00:00,10.0168952942
2024.08.14 01:00:00,10.0145463943
2024.08.14 02:00:00,9.98151111603
2024.08.14 03:00:00,9.97023582458
2024.08.14 04:00:00,9.96769142151
2024.08.14 05:00:00,9.96872520447
2024.08.14 06:00:00,9.97049427032
2024.08.14 07:00:00,9.97353935242
2024.08.14 08:00:00,9.97487545013
2024.08.14 09:00:00,9.97511768341
2024.08.14 10:00:00,9.97640705109
2024.08.14 11:00:00,9.97881984711
2024.08.14 12:00:00,9.98221683502
2024.08.14 13:00:00,9.98352527618
2024.08.14 14:00:00,9.97751522064
2024.08.14 15:00:00,9.98033618927
2024.08.14 16:00:00,9.98350143433
2024.08.14 17:00:00,9.98339080811
2024.08.14 18:00:00,9.98589801788
2024.08.14 19:00:00,9.98909378052
2024.08.14 20:00:00,9.9887008667
2024.08.14 21:00:00,9.99203300476
2024.08.14 22:00:00,9.99341773987
2024.08.14 23:00:00,9.99676036835
2024.08.15 00:00:00,9.99999046326
2024.08.15 01:00:00,10.0030908585
2024.08.15 02:00:00,10.0054912567
2024.08.15 03:00:00,10.0082235336
2024.08.15 04:00:00,10.0112628937
2024.08.15 05:00:00,10.0143327713
2024.08.15 06:00:00,10.0174360275
2024.08.15 07:00:00,10.0205631256
2024.08.15 08:00:00,10.0236120224
2024.08.15 09:00:00,10.0240983963
2024.08.15 10:00:00,10.026676178
2024.08.15 11:00:00,10.0291643143
2024.08.15 12:00:00,10.0317163467
2024.08.15 13:00:00,10.0339336395
2024.08.15 14:00:00,10.0359449387
2024.08.15 15:00:00,10.0375852585
2024.08.15 16:00:00,10.0378303528
2024.08.15 17:00:00,10.0387916565
2024.08.15 18:00:00,10.0392827988
2024.08.15 19:00:00,10.0385684967
2024.08.15 20:00:00,10.0374984741
2024.08.15 21:00:00,10.0386924744
2024.08.15 22:00:00,10.038312912
2024.08.15 23:00:00,10.0393924713
2024.08.16 00:00:00,10.0415010452
2024.08.16 01:00:00,10.043182373
2024.08.16 02:00:00,10.0456142426
2024.08.16 03:00:00,10.0475997925
2024.08.16 04:00:00,10.0497121811
2024.08.16 05:00:00,10.0516195297
2024.08.16 06:00:00,10.0534505844
2024.08.16 07:00:00,10.0552206039
2024.08.16 08:00:00,10.0569887161
2024.08.16 09:00:00,10.0589313507
2024.08.16 10:00:00,10.0606393814
2024.08.16 11:00:00,10.0618181229
2024.08.16 12:00:00,10.0625772476
2024.08.16 13:00:00,10.0630760193
2024.08.16 14:00:00,10.0635900497
2024.08.16 15:00:00,10.0645599365
2024.08.16 16:00:00,10.0660057068
2024.08.16 17:00:00,10.0677051544
2024.08.16 18:00:00,10.069568634
2024.08.16 19:00:00,10.0715522766
2024.08.16 20:00:00,10.0734357834
2024.08.16 21:00:00,10.0750894547
2024.08.16 22:00:00,10.0764951706
2024.08.16 23:00:00,10.0776863098
2024.08.17 00:00:00,10.0784702301
2024.08.17 01:00:00,10.078994751
2024.08.17 02:00:00,10.0794143677
2024.08.17 03:00:00,10.0795936584
2024.08.17 04:00:00,10.0794477463
2024.08.17 05:00:00,10.0788764954
2024.08.17 06:00:00,10.0779953003
2024.08.17 07:00:00,10.0772008896
2024.08.17 08:00:00,10.0768270493
2024.08.17 09:00:00,10.0766515732
2024.08.17 10:00:00,10.076839447
2024.08.17 11:00:00,10.0775146484
2024.08.17 12:00:00,10.0785274506
2024.08.17 13:00:00,10.0796756744
2024.08.17 14:00:00,10.0811338425
2024.08.17 15:00:00,10.0826482773
2024.08.17 16:00:00,10.084186554
2024.08.17 17:00:00,10.0855236053
2024.08.17 18:00:00,10.08710289
2024.08.17 19:00:00,10.0887289047
2024.08.17 20:00:00,10.0900154114
2024.08.17 21:00:00,10.0909147263
2024.08.17 22:00:00,10.0918521881
2024.08.17 23:00:00,10.0929889679
2024.08.18 00:00:00,10.0940160751
2024.08.18 01:00:00,10.0946273804
2024.08.18 02:00:00,10.095199585
2024.08.18 03:00:00,10.0954942703
2024.08.18 04:00:00,10.095615387
2024.08.18 05:00:00,10.0957040787
2024.08.18 06:00:00,10.0957889557
2024.08.18 07:00:00,10.0924549103
2024.08.18 08:00:00,10.0923519135
2024.08.18 09:00:00,10.0928668976
2024.08.18 10:00:00,10.0906076431
2024.08.18 11:00:00,10.0914697647
2024.08.18 12:00:00,10.092464447
2024.08.18 13:00:00,10.0930023193
2024.08.18 14:00:00,10.0934591293
2024.08.18 15:00:00,10.0937538147
2024.08.18 16:00:00,10.0936336517
2024.08.18 17:00:00,10.0935211182
2024.08.18 18:00:00,10.0935144424
2024.08.18 19:00:00,10.0920343399
2024.08.18 20:00:00,10.0936632156
2024.08.18 21:00:00,10.0944261551
2024.08.18 22:00:00,10.0947465897
2024.08.18 23:00:00,10.0914945602
2024.08.19 00:00:00,10.0922393799
2024.08.19 01:00:00,10.0833721161
2024.08.19 02:00:00,10.0639066696
2024.08.19 03:00:00,10.0623407364
2024.08.19 04:00:00,10.0617351532
2024.08.19 05:00:00,10.0627336502
2024.08.19 06:00:00,10.0589084625
2024.08.19 07:00:00,10.0594835281
2024.08.19 08:00:00,10.0607433319
2024.08.19 09:00:00,10.0615358353
2024.08.19 10:00:00,10.0623292923
2024.08.19 11:00:00,10.0611934662
2024.08.19 12:00:00,10.0603561401
2024.08.19 13:00:00,10.0614404678
2024.08.19 14:00:00,10.0562162399
2024.08.19 15:00:00,10.0550537109
2024.08.19 16:00:00,10.0533237457
2024.08.19 17:00:00,10.0527744293
2024.08.19 18:00:00,10.0536499023
2024.08.19 19:00:00,10.0543479919
2024.08.19 20:00:00,10.0574226379
2024.08.19 21:00:00,10.0582818985
2024.08.19 22:00:00,10.0600061417
2024.08.19 23:00:00,10.062371254
2024.08.20 00:00:00,10.0647201538
2024.08.20 01:00:00,10.0657930374
2024.08.20 02:00:00,10.0679512024
2024.08.20 03:00:00,10.0666770935
2024.08.20 04:00:00,10.0618658066
2024.08.20 05:00:00,10.0586118698
2024.08.20 06:00:00,10.0595607758
2024.08.20 07:00:00,10.0603437424
2024.08.20 08:00:00,10.0613660812
2024.08.20 09:00:00,10.0614967346
2024.08.20 10:00:00,10.0609836578
2024.08.20 11:00:00,10.0592136383
2024.08.20 12:00:00,10.0588636398
2024.08.20 13:00:00,10.0596532822
2024.08.20 14:00:00,10.0592422485
2024.08.20 15:00:00,10.0605678558
2024.08.20 16:00:00,10.0603275299
2024.08.20 17:00:00,10.0624876022
2024.08.20 18:00:00,10.0632534027
2024.08.20 19:00:00,10.0649414063
2024.08.20 20:00:00,10.0671453476
2024.08.20 21:00:00,10.0682201385
2024.08.20 22:00:00,10.0567989349
2024.08.20 23:00:00,10.0579366684
2024.08.21 00:00:00,10.0589122772
2024.08.21 01:00:00,10.0549945831
2024.08.21 02:00:00,10.0544099808
2024.08.21 03:00:00,10.0547657013
2024.08.21 04:00:00,10.0551719666
2024.08.21 05:00:00,10.0558986664
2024.08.21 06:00:00,10.0566921234
2024.08.21 07:00:00,10.0576334
2024.08.21 08:00:00,10.06021595
2024.08.21 09:00:00,10.0627031326
2024.08.21 10:00:00,10.065079689
2024.08.21 11:00:00,10.0676813126
2024.08.21 12:00:00,10.0705299377
2024.08.21 13:00:00,10.0733728409
2024.08.21 14:00:00,10.0763044357
2024.08.21 15:00:00,10.0791730881
2024.08.21 16:00:00,10.0818490982
2024.08.21 17:00:00,10.0842647552
2024.08.21 18:00:00,10.0862998962
2024.08.21 19:00:00,10.0886831284
2024.08.21 20:00:00,10.0918483734
2024.08.21 21:00:00,10.0954856873
2024.08.21 22:00:00,10.0989875793
2024.08.21 23:00:00,10.1016979218
2024.08.22 00:00:00,10.1031141281
2024.08.22 01:00:00,10.1041097641
2024.08.22 02:00:00,10.1053256989
2024.08.22 03:00:00,10.1069393158
2024.08.22 04:00:00,10.1087913513
2024.08.22 05:00:00,10.1102075577
2024.08.22 06:00:00,10.1110935211
2024.08.22 07:00:00,10.1112890244
2024.08.22 08:00:00,10.1099767685
2024.08.22 09:00:00,10.1070652008
2024.08.22 10:00:00,10.1037406921
2024.08.22 11:00:00,10.1015405655
2024.08.22 12:00:00,10.0999641418
2024.08.22 13:00:00,10.0987157822
2024.08.22 14:00:00,10.098531723
2024.08.22 15:00:00,10.0996417999
2024.08.22 16:00:00,10.1021957397
2024.08.22 17:00:00,10.1057262421
2024.08.22 18:00:00,10.1088199615
2024.08.22 19:00:00,10.1118307114
2024.08.22 20:00:00,10.1145734787
2024.08.22 21:00:00,10.1168851852
2024.08.22 22:00:00,10.1186323166
2024.08.22 23:00:00,10.1199636459
2024.08.23 00:00:00,10.1214962006
2024.08.23 01:00:00,10.1227016449
2024.08.23 02:00:00,10.1237945557
2024.08.23 03:00:00,10.1248559952
2024.08.23 04:00:00,10.1261529922
2024.08.23 05:00:00,10.1272363663
2024.08.23 06:00:00,10.1284246445
2024.08.23 07:00:00,10.1289701462
2024.08.23 08:00:00,10.1288423538
2024.08.23 09:00:00,10.1291503906
2024.08.23 10:00:00,10.1303434372
2024.08.23 11:00:00,10.1314878464
2024.08.23 12:00:00,10.1325311661
2024.08.23 13:00:00,10.1338157654
2024.08.23 14:00:00,10.1349925995
2024.08.23 15:00:00,10.1356306076
2024.08.23 16:00:00,10.1354455948
2024.08.23 17:00:00,10.1357431412
2024.08.23 18:00:00,10.1369867325
2024.08.23 19:00:00,10.1378822327
2024.08.23 20:00:00,10.1387557983
2024.08.23 21:00:00,10.1389770508
2024.08.23 22:00:00,10.1382722855
2024.08.23 23:00:00,10.1372013092
2024.08.24 00:00:00,10.1359577179
2024.08.24 01:00:00,10.1347637177
2024.08.24 02:00:00,10.1340522766
2024.08.24 03:00:00,10.1335849762
2024.08.24 04:00:00,10.1321439743
2024.08.24 05:00:00,10.1313056946
2024.08.24 06:00:00,10.130897522
2024.08.24 07:00:00,10.1304159164
2024.08.24 08:00:00,10.1295423508
2024.08.24 09:00:00,10.1282758713
2024.08.24 10:00:00,10.1267261505
2024.08.24 11:00:00,10.126791954
2024.08.24 12:00:00,10.1263504028
2024.08.24 13:00:00,10.1246137619
2024.08.24 14:00:00,10.1225862503
2024.08.24 15:00:00,10.1198596954
2024.08.24 16:00:00,10.1102638245
2024.08.24 17:00:00,10.0966072083
2024.08.24 18:00:00,10.0844974518
2024.08.24 19:00:00,10.0764713287
2024.08.24 20:00:00,10.0511465073
2024.08.24 21:00:00,10.0222139359
2024.08.24 22:00:00,10.0124940872
2024.08.24 23:00:00,10.0109958649
2024.08.25 00:00:00,10.0087490082
2024.08.25 01:00:00,10.0101280212
2024.08.25 02:00:00,10.0140810013
2024.08.25 03:00:00,10.0190544128
2024.08.25 04:00:00,10.0223789215
2024.08.25 05:00:00,10.0260725021
2024.08.25 06:00:00,10.0278348923
2024.08.25 07:00:00,10.0296621323
2024.08.25 08:00:00,10.0335597992
2024.08.25 09:00:00,10.0365715027
2024.08.25 10:00:00,10.0369052887
2024.08.25 11:00:00,10.0373296738
2024.08.25 12:00:00,10.0370426178
2024.08.25 13:00:00,10.0355014801
2024.08.25 14:00:00,10.0332927704
2024.08.25 15:00:00,10.0366859436
2024.08.25 16:00:00,10.0399847031
2024.08.25 17:00:00,10.0422105789
2024.08.25 18:00:00,10.0457057953
2024.08.25 19:00:00,10.0495567322
2024.08.25 20:00:00,10.0533657074
2024.08.25 21:00:00,10.0569086075
2024.08.25 22:00:00,10.0600271225
2024.08.25 23:00:00,10.0628166199
2024.08.26 00:00:00,10.0653429031
2024.08.26 01:00:00,10.0670337677
2024.08.26 02:00:00,10.0676698685
2024.08.26 03:00:00,10.0677700043
2024.08.26 04:00:00,10.0667924881
2024.08.26 05:00:00,10.0650320053
2024.08.26 06:00:00,10.0649585724
2024.08.26 07:00:00,10.0661840439
2024.08.26 08:00:00,10.0687980652
2024.08.26 09:00:00,10.0707502365
2024.08.26 10:00:00,10.0713291168
2024.08.26 11:00:00,10.0700407028
2024.08.26 12:00:00,10.0684785843
2024.08.26 13:00:00,10.0684337616
2024.08.26 14:00:00,10.0697593689
2024.08.26 15:00:00,10.0717668533
2024.08.26 16:00:00,10.0739707947
2024.08.26 17:00:00,10.0763950348
2024.08.26 18:00:00,10.0791034698
2024.08.26 19:00:00,10.0817298889
2024.08.26 20:00:00,10.0840206146
2024.08.26 21:00:00,10.0857648849
2024.08.26 22:00:00,10.0873823166
2024.08.26 23:00:00,10.0890750885
2024.08.27 00:00:00,10.0909948349
2024.08.27 01:00:00,10.0931015015
2024.08.27 02:00:00,10.0950279236
2024.08.27 03:00:00,10.0963153839
2024.08.27 04:00:00,10.0969209671
2024.08.27 05:00:00,10.0968885422
2024.08.27 06:00:00,10.0966939926
2024.08.27 07:00:00,10.0968446732
2024.08.27 08:00:00,10.0973815918
2024.08.27 09:00:00,10.098118782
2024.08.27 10:00:00,10.0991754532
2024.08.27 11:00:00,10.1009120941
2024.08.27 12:00:00,10.1030550003
2024.08.27 13:00:00,10.1031398773
2024.08.27 14:00:00,10.0996170044
2024.08.27 15:00:00,10.0927963257
2024.08.27 16:00:00,10.0859203339
2024.08.27 17:00:00,10.0821485519
2024.08.27 18:00:00,10.0814847946
2024.08.27 19:00:00,10.0831508636
2024.08.27 20:00:00,10.0856151581
2024.08.27 21:00:00,10.0873670578
2024.08.27 22:00:00,10.0885486603
2024.08.27 23:00:00,10.0898962021
2024.08.28 00:00:00,10.0917015076
2024.08.28 01:00:00,10.0932826996
2024.08.28 02:00:00,10.0951223373
2024.08.28 03:00:00,10.0971002579
2024.08.28 04:00:00,10.0991954803
2024.08.28 05:00:00,10.1014490128
2024.08.28 06:00:00,10.1030845642
2024.08.28 07:00:00,10.1043100357
2024.08.28 08:00:00,10.1060447693
2024.08.28 09:00:00,10.1081838608
2024.08.28 10:00:00,10.1097173691
2024.08.28 11:00:00,10.1108551025
2024.08.28 12:00:00,10.1123056412
2024.08.28 13:00:00,10.1129083633
2024.08.28 14:00:00,10.1120109558
2024.08.28 15:00:00,10.1087217331
2024.08.28 16:00:00,10.1031427383
2024.08.28 17:00:00,10.0996398926
2024.08.28 18:00:00,10.0996541977
2024.08.28 19:00:00,10.1010694504
2024.08.28 20:00:00,10.1017723083
2024.08.28 21:00:00,10.1013507843
2024.08.28 22:00:00,10.1011514664
2024.08.28 23:00:00,10.1016302109
2024.08.29 00:00:00,10.1024198532
2024.08.29 01:00:00,10.1040353775
2024.08.29 02:00:00,10.1055192947
2024.08.29 03:00:00,10.1064558029
2024.08.29 04:00:00,10.1076936722
2024.08.29 05:00:00,10.1088514328
2024.08.29 06:00:00,10.1094017029
2024.08.29 07:00:00,10.1099233627
2024.08.29 08:00:00,10.1107406616
2024.08.29 09:00:00,10.1114902496
2024.08.29 10:00:00,10.1120853424
2024.08.29 11:00:00,10.1125211716
2024.08.29 12:00:00,10.1134672165
2024.08.29 13:00:00,10.1149463654
2024.08.29 14:00:00,10.1165056229
2024.08.29 15:00:00,10.1178741455
2024.08.29 16:00:00,10.1191015244
2024.08.29 17:00:00,10.1199007034
2024.08.29 18:00:00,10.1204319
2024.08.29 19:00:00,10.1207876205
2024.08.29 20:00:00,10.1209745407
2024.08.29 21:00:00,10.1211528778
2024.08.29 22:00:00,10.1212568283
2024.08.29 23:00:00,10.1211194992
2024.08.30 00:00:00,10.1209363937
