Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2024.08.14 07:00:00,1.51484409798E-05
2024.08.14 08:00:00,1.4863803699E-05
2024.08.14 09:00:00,1.45776093632E-05
2024.08.14 10:00:00,1.43043835124E-05
2024.08.14 11:00:00,1.40363008541E-05
2024.08.14 12:00:00,1.37804254337E-05
2024.08.14 13:00:00,1.35052641781E-05
2024.08.14 14:00:00,1.32113173095E-05
2024.08.14 15:00:00,1.2976988728E-05
2024.08.14 16:00:00,1.27593148136E-05
2024.08.14 17:00:00,1.2515142771E-05
2024.08.14 18:00:00,1.23060108308E-05
2024.08.14 19:00:00,1.21048142319E-05
2024.08.14 20:00:00,1.18974212455E-05
2024.08.14 21:00:00,1.17218478408E-05
2024.08.14 22:00:00,1.15345974336E-05
2024.08.14 23:00:00,1.13643600343E-05
2024.08.15 00:00:00,1.1198075299E-05
2024.08.15 01:00:00,1.10350219984E-05
2024.08.15 02:00:00,1.08795511551E-05
2024.08.15 03:00:00,1.07353789645E-05
2024.08.15 04:00:00,1.05924254967E-05
2024.08.15 05:00:00,1.04562295746E-05
2024.08.15 06:00:00,1.03230904642E-05
2024.08.15 07:00:00,1.01931564132E-05
2024.08.15 08:00:00,1.00621382444E-05
2024.08.15 09:00:00,9.92714558379E-06
2024.08.15 10:00:00,9.80056302069E-06
2024.08.15 11:00:00,9.6597314041E-06
2024.08.15 12:00:00,9.52997652348E-06
2024.08.15 13:00:00,9.38355151447E-06
2024.08.15 14:00:00,9.23977404454E-06
2024.08.15 15:00:00,9.10899143491E-06
2024.08.15 16:00:00,8.96989149624E-06
2024.08.15 17:00:00,8.87590158527E-06
2024.08.15 18:00:00,8.78402533999E-06
2024.08.15 19:00:00,8.71286829351E-06
2024.08.15 20:00:00,8.63854711497E-06
2024.08.15 21:00:00,8.56940187077E-06
2024.08.15 22:00:00,8.50424476084E-06
2024.08.15 23:00:00,8.42944064061E-06
2024.08.16 00:00:00,8.35332957649E-06
2024.08.16 01:00:00,8.28423071653E-06
2024.08.16 02:00:00,8.22150195745E-06
2024.08.16 03:00:00,8.14698432805E-06
2024.08.16 04:00:00,8.0786558101E-06
2024.08.16 05:00:00,8.01278110885E-06
2024.08.16 06:00:00,7.94561492512E-06
2024.08.16 07:00:00,7.8770908658E-06
2024.08.16 08:00:00,7.80087157182E-06
2024.08.16 09:00:00,7.71828763391E-06
2024.08.16 10:00:00,7.63048046792E-06
2024.08.16 11:00:00,7.53073845772E-06
2024.08.16 12:00:00,7.47505418985E-06
2024.08.16 13:00:00,7.42954625821E-06
2024.08.16 14:00:00,7.38639619158E-06
2024.08.16 15:00:00,7.31148520572E-06
2024.08.16 16:00:00,7.24304027244E-06
2024.08.16 17:00:00,7.17963030183E-06
2024.08.16 18:00:00,7.12667360858E-06
2024.08.16 19:00:00,7.09439564162E-06
2024.08.16 20:00:00,7.07895060259E-06
2024.08.16 21:00:00,7.06390983396E-06
2024.08.16 22:00:00,7.04431795384E-06
2024.08.16 23:00:00,7.02210127201E-06
2024.08.17 00:00:00,6.9911538958E-06
2024.08.17 01:00:00,6.96338702255E-06
2024.08.17 02:00:00,6.9302650445E-06
2024.08.17 03:00:00,6.88931186232E-06
2024.08.17 04:00:00,6.84709357301E-06
2024.08.17 05:00:00,6.80797938912E-06
2024.08.17 06:00:00,6.76280978951E-06
2024.08.17 07:00:00,6.6975194386E-06
2024.08.17 08:00:00,6.59475836073E-06
2024.08.17 09:00:00,6.5522604018E-06
2024.08.17 10:00:00,6.52116932542E-06
2024.08.17 11:00:00,6.50627589494E-06
2024.08.17 12:00:00,6.45785303277E-06
2024.08.17 13:00:00,6.40910866423E-06
2024.08.17 14:00:00,6.34160642221E-06
2024.08.17 15:00:00,6.29084252068E-06
2024.08.17 16:00:00,6.24580934527E-06
2024.08.17 17:00:00,6.22375364401E-06
2024.08.17 18:00:00,6.1791997723E-06
2024.08.17 19:00:00,6.16573788648E-06
2024.08.17 20:00:00,6.14233840679E-06
2024.08.17 21:00:00,6.1225518948E-06
2024.08.17 22:00:00,6.09847438682E-06
2024.08.17 23:00:00,6.08008167546E-06
2024.08.18 00:00:00,6.06056073593E-06
2024.08.18 01:00:00,6.03342414252E-06
2024.08.18 02:00:00,6.00907060289E-06
2024.08.18 03:00:00,5.98647920924E-06
2024.08.18 04:00:00,5.95960091232E-06
2024.08.18 05:00:00,5.93666891291E-06
2024.08.18 06:00:00,5.9098993006E-06
2024.08.18 07:00:00,5.87861404711E-06
2024.08.18 08:00:00,5.85124917052E-06
2024.08.18 09:00:00,5.8275286392E-06
2024.08.18 10:00:00,5.79114339416E-06
2024.08.18 11:00:00,5.77144237468E-06
2024.08.18 12:00:00,5.74277055421E-06
2024.08.18 13:00:00,5.71571035834E-06
2024.08.18 14:00:00,5.69005260331E-06
2024.08.18 15:00:00,5.66319113204E-06
2024.08.18 16:00:00,5.63141838938E-06
2024.08.18 17:00:00,5.6060789575E-06
2024.08.18 18:00:00,5.58207921131E-06
2024.08.18 19:00:00,5.5607347349E-06
2024.08.18 20:00:00,5.55053611606E-06
2024.08.18 21:00:00,5.5367877394E-06
