Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2024.08.28 10:00:00,9.65159870248E-06
2024.08.28 11:00:00,9.49872628553E-06
2024.08.28 12:00:00,9.45049850998E-06
2024.08.28 13:00:00,9.56190797297E-06
2024.08.28 14:00:00,1.0141005987E-05
2024.08.28 15:00:00,1.11589461085E-05
2024.08.28 16:00:00,1.17495710583E-05
2024.08.28 17:00:00,1.1957256902E-05
2024.08.28 18:00:00,1.20107069961E-05
2024.08.28 19:00:00,1.17963809316E-05
2024.08.28 20:00:00,1.13055757538E-05
2024.08.28 21:00:00,1.07146424853E-05
2024.08.28 22:00:00,1.02497542684E-05
2024.08.28 23:00:00,9.91363503999E-06
2024.08.29 00:00:00,9.62671765592E-06
2024.08.29 01:00:00,9.39899837249E-06
2024.08.29 02:00:00,9.16583576327E-06
2024.08.29 03:00:00,8.93979267858E-06
2024.08.29 04:00:00,8.76517424331E-06
2024.08.29 05:00:00,8.60185355123E-06
2024.08.29 06:00:00,8.41918063088E-06
2024.08.29 07:00:00,8.25203551358E-06
2024.08.29 08:00:00,8.11953577795E-06
2024.08.29 09:00:00,8.00705402071E-06
2024.08.29 10:00:00,7.90695685282E-06
2024.08.29 11:00:00,7.82813731348E-06
2024.08.29 12:00:00,7.78886897024E-06
2024.08.29 13:00:00,7.78393678047E-06
2024.08.29 14:00:00,7.79704987508E-06
2024.08.29 15:00:00,7.81203016231E-06
2024.08.29 16:00:00,7.8235852925E-06
2024.08.29 17:00:00,7.82354163675E-06
2024.08.29 18:00:00,7.81083599577E-06
2024.08.29 19:00:00,7.79451420385E-06
2024.08.29 20:00:00,7.78207868279E-06
2024.08.29 21:00:00,7.77627792559E-06
2024.08.29 22:00:00,7.77499190008E-06
2024.08.29 23:00:00,7.77637524152E-06
2024.08.30 00:00:00,7.78030789661E-06
2024.08.30 01:00:00,7.78569210524E-06
2024.08.30 02:00:00,7.79571655585E-06
2024.08.30 03:00:00,7.81286689744E-06
2024.08.30 04:00:00,7.83857558417E-06
2024.08.30 05:00:00,7.87064982433E-06
2024.08.30 06:00:00,7.90992817201E-06
2024.08.30 07:00:00,7.95343021309E-06
2024.08.30 08:00:00,7.99029385234E-06
2024.08.30 09:00:00,8.01979149401E-06
2024.08.30 10:00:00,8.06525804364E-06
2024.08.30 11:00:00,8.13901351648E-06
2024.08.30 12:00:00,8.21967114462E-06
2024.08.30 13:00:00,8.30893895909E-06
2024.08.30 14:00:00,8.42022564029E-06
2024.08.30 15:00:00,8.51505956234E-06
2024.08.30 16:00:00,8.5602823674E-06
2024.08.30 17:00:00,8.57949726196E-06
2024.08.30 18:00:00,8.59458668856E-06
2024.08.30 19:00:00,8.61403714225E-06
2024.08.30 20:00:00,8.63010882313E-06
2024.08.30 21:00:00,8.64479352458E-06
2024.08.30 22:00:00,8.66372738528E-06
2024.08.30 23:00:00,8.6899190137E-06
2024.08.31 00:00:00,8.72280270414E-06
2024.08.31 01:00:00,8.76017384144E-06
2024.08.31 02:00:00,8.8047600002E-06
2024.08.31 03:00:00,8.83939173946E-06
2024.08.31 04:00:00,8.86615725904E-06
2024.08.31 05:00:00,8.89232796908E-06
2024.08.31 06:00:00,8.91518357093E-06
2024.08.31 07:00:00,8.94301865628E-06
2024.08.31 08:00:00,8.97663448995E-06
2024.08.31 09:00:00,9.00843315321E-06
2024.08.31 10:00:00,9.03611089598E-06
2024.08.31 11:00:00,9.07695266505E-06
2024.08.31 12:00:00,9.18990099308E-06
2024.08.31 13:00:00,9.40046993492E-06
2024.08.31 14:00:00,9.7104402812E-06
2024.08.31 15:00:00,1.00568631751E-05
2024.08.31 16:00:00,1.03198699435E-05
2024.08.31 17:00:00,1.0440461665E-05
2024.08.31 18:00:00,1.0457364624E-05
2024.08.31 19:00:00,1.04265873233E-05
2024.08.31 20:00:00,1.03712263808E-05
2024.08.31 21:00:00,1.02927560874E-05
2024.08.31 22:00:00,1.02086223706E-05
2024.08.31 23:00:00,1.01424238892E-05
2024.09.01 00:00:00,1.01203386293E-05
2024.09.01 01:00:00,1.01399773484E-05
2024.09.01 02:00:00,1.01620016721E-05
2024.09.01 03:00:00,1.01831537904E-05
2024.09.01 04:00:00,1.02174581116E-05
2024.09.01 05:00:00,1.02672674984E-05
2024.09.01 06:00:00,1.03156471596E-05
2024.09.01 07:00:00,1.03530710476E-05
2024.09.01 08:00:00,1.03838629002E-05
2024.09.01 09:00:00,1.03985948954E-05
2024.09.01 10:00:00,1.04127684608E-05
2024.09.01 11:00:00,1.04471037048E-05
2024.09.01 12:00:00,1.05217204691E-05
2024.09.01 13:00:00,1.06273737401E-05
2024.09.01 14:00:00,1.07288415165E-05
2024.09.01 15:00:00,1.07964551717E-05
2024.09.01 16:00:00,1.08242475108E-05
2024.09.01 17:00:00,1.08148115032E-05
2024.09.01 18:00:00,1.07781397674E-05
2024.09.01 19:00:00,1.07273117465E-05
2024.09.01 20:00:00,1.06762099676E-05
2024.09.01 21:00:00,1.06349370981E-05
2024.09.01 22:00:00,1.06038942249E-05
2024.09.01 23:00:00,1.05983135654E-05
2024.09.02 00:00:00,1.06291536213E-05
2024.09.02 01:00:00,1.06740681076E-05
2024.09.02 02:00:00,1.07083633338E-05
2024.09.02 03:00:00,1.07408995973E-05
2024.09.02 04:00:00,1.08063704829E-05
2024.09.02 05:00:00,1.08706490209E-05
2024.09.02 06:00:00,1.09167331175E-05
2024.09.02 07:00:00,1.09790089482E-05
2024.09.02 08:00:00,1.10640021376E-05
2024.09.02 09:00:00,1.11702238428E-05
2024.09.02 10:00:00,1.13184314614E-05
2024.09.02 11:00:00,1.1562000509E-05
2024.09.02 12:00:00,1.18128500617E-05
2024.09.02 13:00:00,1.20101003631E-05
2024.09.02 14:00:00,1.21810162454E-05
2024.09.02 15:00:00,1.24692642203E-05
2024.09.02 16:00:00,1.28786196001E-05
2024.09.02 17:00:00,1.31902934299E-05
2024.09.02 18:00:00,1.31288943521E-05
2024.09.02 19:00:00,1.29998816192E-05
2024.09.02 20:00:00,1.29879272208E-05
2024.09.02 21:00:00,1.29644367917E-05
2024.09.02 22:00:00,1.2896572116E-05
2024.09.02 23:00:00,1.27868052004E-05
2024.09.03 00:00:00,1.26613995235E-05
2024.09.03 01:00:00,1.25330379888E-05
2024.09.03 02:00:00,1.24065963973E-05
2024.09.03 03:00:00,1.22917172121E-05
2024.09.03 04:00:00,1.21933280752E-05
2024.09.03 05:00:00,1.20947615869E-05
2024.09.03 06:00:00,1.20023432828E-05
2024.09.03 07:00:00,1.1910212379E-05
2024.09.03 08:00:00,1.18008883874E-05
2024.09.03 09:00:00,1.16402725325E-05
2024.09.03 10:00:00,1.13357164082E-05
2024.09.03 11:00:00,1.09952916318E-05
2024.09.03 12:00:00,1.06872894321E-05
2024.09.03 13:00:00,1.04134323919E-05
2024.09.03 14:00:00,1.01382402136E-05
2024.09.03 15:00:00,9.90036187432E-06
2024.09.03 16:00:00,9.84345388133E-06
2024.09.03 17:00:00,1.00575607576E-05
2024.09.03 18:00:00,1.04034634205E-05
2024.09.03 19:00:00,1.0696060599E-05
2024.09.03 20:00:00,1.07742462205E-05
2024.09.03 21:00:00,1.06772367872E-05
2024.09.03 22:00:00,1.04734926936E-05
2024.09.03 23:00:00,1.01882096715E-05
2024.09.04 00:00:00,9.86326449492E-06
2024.09.04 01:00:00,9.55528139457E-06
2024.09.04 02:00:00,9.29659472604E-06
2024.09.04 03:00:00,9.11546885618E-06
2024.09.04 04:00:00,9.07113644644E-06
2024.09.04 05:00:00,9.23325023905E-06
2024.09.04 06:00:00,9.3614717116E-06
2024.09.04 07:00:00,9.32196144277E-06
2024.09.04 08:00:00,9.18761998037E-06
2024.09.04 09:00:00,8.96210895007E-06
2024.09.04 10:00:00,8.74663055583E-06
2024.09.04 11:00:00,8.62877914187E-06
2024.09.04 12:00:00,8.67794460646E-06
2024.09.04 13:00:00,8.9619497885E-06
2024.09.04 14:00:00,9.63376896834E-06
2024.09.04 15:00:00,1.06539710032E-05
2024.09.04 16:00:00,1.13516152851E-05
2024.09.04 17:00:00,1.16251221698E-05
2024.09.04 18:00:00,1.17388817671E-05
2024.09.04 19:00:00,1.17946192404E-05
2024.09.04 20:00:00,1.17506342576E-05
2024.09.04 21:00:00,1.16468190754E-05
2024.09.04 22:00:00,1.15129323603E-05
2024.09.04 23:00:00,1.14364447654E-05
2024.09.05 00:00:00,1.14343729365E-05
2024.09.05 01:00:00,1.14982631203E-05
2024.09.05 02:00:00,1.15894990813E-05
2024.09.05 03:00:00,1.16807332233E-05
2024.09.05 04:00:00,1.17228273666E-05
2024.09.05 05:00:00,1.16957135106E-05
2024.09.05 06:00:00,1.16190421977E-05
2024.09.05 07:00:00,1.15092780106E-05
2024.09.05 08:00:00,1.13583546408E-05
2024.09.05 09:00:00,1.11732051664E-05
2024.09.05 10:00:00,1.09908341983E-05
2024.09.05 11:00:00,1.08263175207E-05
2024.09.05 12:00:00,1.06844845504E-05
2024.09.05 13:00:00,1.05846183942E-05
2024.09.05 14:00:00,1.05693870864E-05
2024.09.05 15:00:00,1.0671162272E-05
2024.09.05 16:00:00,1.08479134724E-05
2024.09.05 17:00:00,1.10018236228E-05
2024.09.05 18:00:00,1.10765186037E-05
2024.09.05 19:00:00,1.10677519842E-05
2024.09.05 20:00:00,1.09857783173E-05
2024.09.05 21:00:00,1.0860770999E-05
2024.09.05 22:00:00,1.07157566163E-05
2024.09.05 23:00:00,1.05881890704E-05
2024.09.06 00:00:00,1.04895270852E-05
2024.09.06 01:00:00,1.04171849671E-05
2024.09.06 02:00:00,1.03632191895E-05
2024.09.06 03:00:00,1.03237744042E-05
2024.09.06 04:00:00,1.02895455711E-05
2024.09.06 05:00:00,1.02513322418E-05
2024.09.06 06:00:00,1.02158273876E-05
2024.09.06 07:00:00,1.01820951386E-05
2024.09.06 08:00:00,1.01556379377E-05
2024.09.06 09:00:00,1.01580908449E-05
2024.09.06 10:00:00,1.01867590274E-05
2024.09.06 11:00:00,1.02108597275E-05
2024.09.06 12:00:00,1.02153935586E-05
2024.09.06 13:00:00,1.02138519651E-05
2024.09.06 14:00:00,1.02299345599E-05
2024.09.06 15:00:00,1.0308889614E-05
2024.09.06 16:00:00,1.05246399471E-05
2024.09.06 17:00:00,1.09689635792E-05
2024.09.06 18:00:00,1.13400883492E-05
2024.09.06 19:00:00,1.15480797831E-05
2024.09.06 20:00:00,1.16366727525E-05
2024.09.06 21:00:00,1.16409819384E-05
2024.09.06 22:00:00,1.15477705549E-05
2024.09.06 23:00:00,1.14279073387E-05
2024.09.07 00:00:00,1.12989800982E-05
2024.09.07 01:00:00,1.11837334771E-05
2024.09.07 02:00:00,1.11609342639E-05
2024.09.07 03:00:00,1.13105807031E-05
2024.09.07 04:00:00,1.1437896319E-05
2024.09.07 05:00:00,1.14642152766E-05
2024.09.07 06:00:00,1.15339016702E-05
2024.09.07 07:00:00,1.16223500299E-05
2024.09.07 08:00:00,1.17314120871E-05
2024.09.07 09:00:00,1.19101568998E-05
2024.09.07 10:00:00,1.22506526168E-05
2024.09.07 11:00:00,1.25958404169E-05
2024.09.07 12:00:00,1.28073552332E-05
2024.09.07 13:00:00,1.3004968423E-05
2024.09.07 14:00:00,1.32669783852E-05
2024.09.07 15:00:00,1.35353311634E-05
2024.09.07 16:00:00,1.3806881725E-05
2024.09.07 17:00:00,1.40118427225E-05
2024.09.07 18:00:00,1.40478196045E-05
2024.09.07 19:00:00,1.39903741001E-05
2024.09.07 20:00:00,1.38335981319E-05
2024.09.07 21:00:00,1.35952441269E-05
2024.09.07 22:00:00,1.35454865813E-05
2024.09.07 23:00:00,1.36102853503E-05
2024.09.08 00:00:00,1.36816415761E-05
2024.09.08 01:00:00,1.38561681524E-05
2024.09.08 02:00:00,1.40732818181E-05
2024.09.08 03:00:00,1.41693781188E-05
2024.09.08 04:00:00,1.41562122735E-05
2024.09.08 05:00:00,1.40685851875E-05
2024.09.08 06:00:00,1.38951954796E-05
2024.09.08 07:00:00,1.36575972647E-05
2024.09.08 08:00:00,1.33695230033E-05
2024.09.08 09:00:00,1.3039649275E-05
2024.09.08 10:00:00,1.27088478621E-05
2024.09.08 11:00:00,1.2405875168E-05
2024.09.08 12:00:00,1.21491866594E-05
2024.09.08 13:00:00,1.19402993732E-05
2024.09.08 14:00:00,1.174911813E-05
2024.09.08 15:00:00,1.15609072964E-05
2024.09.08 16:00:00,1.13954101835E-05
2024.09.08 17:00:00,1.12528541649E-05
2024.09.08 18:00:00,1.11121789814E-05
2024.09.08 19:00:00,1.09628444989E-05
2024.09.08 20:00:00,1.08233289211E-05
2024.09.08 21:00:00,1.06558045445E-05
2024.09.08 22:00:00,1.05039744085E-05
2024.09.08 23:00:00,1.03574411696E-05
2024.09.09 00:00:00,1.02216754385E-05
2024.09.09 01:00:00,1.0095511243E-05
2024.09.09 02:00:00,9.97632105282E-06
2024.09.09 03:00:00,9.86803661363E-06
2024.09.09 04:00:00,9.76233513938E-06
2024.09.09 05:00:00,9.67576670519E-06
2024.09.09 06:00:00,9.61693785939E-06
2024.09.09 07:00:00,9.57647989708E-06
2024.09.09 08:00:00,9.53634571488E-06
2024.09.09 09:00:00,9.50487901719E-06
2024.09.09 10:00:00,9.48011711444E-06
2024.09.09 11:00:00,9.4620982054E-06
2024.09.09 12:00:00,9.44542262005E-06
2024.09.09 13:00:00,9.43494706007E-06
2024.09.09 14:00:00,9.41517646424E-06
2024.09.09 15:00:00,9.37691493164E-06
2024.09.09 16:00:00,9.31781960389E-06
2024.09.09 17:00:00,9.24464075069E-06
2024.09.09 18:00:00,9.1661058832E-06
2024.09.09 19:00:00,9.08342644834E-06
2024.09.09 20:00:00,9.00840223039E-06
2024.09.09 21:00:00,8.95561333891E-06
2024.09.09 22:00:00,8.9278064479E-06
2024.09.09 23:00:00,8.93489777809E-06
2024.09.10 00:00:00,8.98292182683E-06
2024.09.10 01:00:00,9.01538987819E-06
2024.09.10 02:00:00,9.03850104805E-06
2024.09.10 03:00:00,9.05440447241E-06
2024.09.10 04:00:00,9.07242065296E-06
2024.09.10 05:00:00,9.10289600142E-06
2024.09.10 06:00:00,9.14893007575E-06
2024.09.10 07:00:00,9.21465743886E-06
2024.09.10 08:00:00,9.29488942347E-06
2024.09.10 09:00:00,9.37860477279E-06
2024.09.10 10:00:00,9.45570263866E-06
2024.09.10 11:00:00,9.51861784415E-06
2024.09.10 12:00:00,9.5624691312E-06
2024.09.10 13:00:00,9.60254965321E-06
2024.09.10 14:00:00,9.63607089943E-06
2024.09.10 15:00:00,9.66385778156E-06
2024.09.10 16:00:00,9.692878848E-06
2024.09.10 17:00:00,9.72839279711E-06
2024.09.10 18:00:00,9.76781211648E-06
2024.09.10 19:00:00,9.81014454737E-06
2024.09.10 20:00:00,9.85688711808E-06
2024.09.10 21:00:00,9.90984972304E-06
2024.09.10 22:00:00,9.96932158159E-06
2024.09.10 23:00:00,1.00391534943E-05
2024.09.11 00:00:00,1.01188988992E-05
2024.09.11 01:00:00,1.02012836578E-05
2024.09.11 02:00:00,1.0280990864E-05
2024.09.11 03:00:00,1.03570764622E-05
2024.09.11 04:00:00,1.0428099813E-05
2024.09.11 05:00:00,1.04964601633E-05
2024.09.11 06:00:00,1.05620665636E-05
2024.09.11 07:00:00,1.06256511572E-05
2024.09.11 08:00:00,1.06821589725E-05
2024.09.11 09:00:00,1.07291225504E-05
2024.09.11 10:00:00,1.07623072836E-05
2024.09.11 11:00:00,1.07573096102E-05
2024.09.11 12:00:00,1.07343321361E-05
2024.09.11 13:00:00,1.07016294351E-05
2024.09.11 14:00:00,1.06558609332E-05
2024.09.11 15:00:00,1.06057832454E-05
2024.09.11 16:00:00,1.05511408037E-05
2024.09.11 17:00:00,1.05106046249E-05
2024.09.11 18:00:00,1.04968275991E-05
2024.09.11 19:00:00,1.0527061022E-05
2024.09.11 20:00:00,1.06089855763E-05
2024.09.11 21:00:00,1.07014593596E-05
2024.09.11 22:00:00,1.07720316009E-05
2024.09.11 23:00:00,1.08223784991E-05
2024.09.12 00:00:00,1.08618787635E-05
2024.09.12 01:00:00,1.08972681119E-05
2024.09.12 02:00:00,1.09323054858E-05
2024.09.12 03:00:00,1.09673055704E-05
2024.09.12 04:00:00,1.09990687633E-05
2024.09.12 05:00:00,1.10306209535E-05
2024.09.12 06:00:00,1.10613864308E-05
2024.09.12 07:00:00,1.10904638859E-05
2024.09.12 08:00:00,1.11174213089E-05
2024.09.12 09:00:00,1.11406034193E-05
2024.09.12 10:00:00,1.11571916932E-05
2024.09.12 11:00:00,1.11643375931E-05
2024.09.12 12:00:00,1.11574527182E-05
2024.09.12 13:00:00,1.1134387023E-05
2024.09.12 14:00:00,1.10971641334E-05
2024.09.12 15:00:00,1.10552145998E-05
2024.09.12 16:00:00,1.10161563498E-05
2024.09.12 17:00:00,1.09879929369E-05
2024.09.12 18:00:00,1.09748743853E-05
2024.09.12 19:00:00,1.09769407572E-05
2024.09.12 20:00:00,1.09848260763E-05
2024.09.12 21:00:00,1.09835327748E-05
2024.09.12 22:00:00,1.10391474664E-05
2024.09.12 23:00:00,1.10870550998E-05
2024.09.13 00:00:00,1.11205672511E-05
2024.09.13 01:00:00,1.11491008283E-05
2024.09.13 02:00:00,1.11765803013E-05
2024.09.13 03:00:00,1.12023872134E-05
2024.09.13 04:00:00,1.12274346975E-05
2024.09.13 05:00:00,1.12486395665E-05
2024.09.13 06:00:00,1.12663092295E-05
2024.09.13 07:00:00,1.12805355457E-05
2024.09.13 08:00:00,1.12885772978E-05
2024.09.13 09:00:00,1.12865673145E-05
2024.09.13 10:00:00,1.12583502414E-05
2024.09.13 11:00:00,1.12157222247E-05
2024.09.13 12:00:00,1.11526442197E-05
2024.09.13 13:00:00,1.10872224468E-05
2024.09.13 14:00:00,1.10729370135E-05
2024.09.13 15:00:00,1.11169329102E-05
2024.09.13 16:00:00,1.1219015505E-05
2024.09.13 17:00:00,1.13017658805E-05
2024.09.13 18:00:00,1.13360256364E-05
2024.09.13 19:00:00,1.13232526928E-05
2024.09.13 20:00:00,1.12815496323E-05
2024.09.13 21:00:00,1.12086236186E-05
2024.09.13 22:00:00,1.10969749585E-05
2024.09.13 23:00:00,1.09596676339E-05
2024.09.14 00:00:00,1.08208732854E-05
2024.09.14 01:00:00,1.07081232272E-05
2024.09.14 02:00:00,1.06357092591E-05
2024.09.14 03:00:00,1.06042489278E-05
2024.09.14 04:00:00,1.06073284769E-05
2024.09.14 05:00:00,1.0629373719E-05
2024.09.14 06:00:00,1.06493089334E-05
2024.09.14 07:00:00,1.06561710709E-05
2024.09.14 08:00:00,1.06438574221E-05
2024.09.14 09:00:00,1.06154229798E-05
2024.09.14 10:00:00,1.05595736386E-05
2024.09.14 11:00:00,1.04800974441E-05
2024.09.14 12:00:00,1.03979919004E-05
2024.09.14 13:00:00,1.03290949482E-05
2024.09.14 14:00:00,1.03040165413E-05
2024.09.14 15:00:00,1.03282300188E-05
2024.09.14 16:00:00,1.03848569779E-05
2024.09.14 17:00:00,1.04418613773E-05
2024.09.14 18:00:00,1.0478141121E-05
2024.09.14 19:00:00,1.04861410364E-05
2024.09.14 20:00:00,1.04614427983E-05
2024.09.14 21:00:00,1.04075361378E-05
2024.09.14 22:00:00,1.03379943539E-05
2024.09.14 23:00:00,1.02696685644E-05
2024.09.15 00:00:00,1.02182248156E-05
2024.09.15 01:00:00,1.01908926808E-05
2024.09.15 02:00:00,1.01870673461E-05
2024.09.15 03:00:00,1.02053490991E-05
2024.09.15 04:00:00,1.02386875369E-05
2024.09.15 05:00:00,1.02645453808E-05
2024.09.15 06:00:00,1.0271804058E-05
2024.09.15 07:00:00,1.02611784314E-05
2024.09.15 08:00:00,1.02266067188E-05
2024.09.15 09:00:00,1.01536315924E-05
2024.09.15 10:00:00,1.00466568256E-05
2024.09.15 11:00:00,9.93436242425E-06
2024.09.15 12:00:00,9.90418629954E-06
2024.09.15 13:00:00,1.00593542811E-05
2024.09.15 14:00:00,1.033891931E-05
2024.09.15 15:00:00,1.05256194729E-05
2024.09.15 16:00:00,1.05712697405E-05
2024.09.15 17:00:00,1.05631343104E-05
2024.09.15 18:00:00,1.05453691503E-05
2024.09.15 19:00:00,1.0500962162E-05
2024.09.15 20:00:00,1.04465752884E-05
2024.09.15 21:00:00,1.0414962162E-05
2024.09.15 22:00:00,1.0422775631E-05
2024.09.15 23:00:00,1.04556684164E-05
2024.09.16 00:00:00,1.04976352304E-05
2024.09.16 01:00:00,1.0530493455E-05
2024.09.16 02:00:00,1.05431763586E-05
2024.09.16 03:00:00,1.05381404865E-05
2024.09.16 04:00:00,1.05186290966E-05
2024.09.16 05:00:00,1.04871814983E-05
2024.09.16 06:00:00,1.04441269286E-05
2024.09.16 07:00:00,1.03992460936E-05
2024.09.16 08:00:00,1.03661423054E-05
2024.09.16 09:00:00,1.034484103E-05
2024.09.16 10:00:00,1.0332490092E-05
2024.09.16 11:00:00,1.03215488707E-05
2024.09.16 12:00:00,1.03094680526E-05
2024.09.16 13:00:00,1.02962994788E-05
2024.09.16 14:00:00,1.02810317912E-05
2024.09.16 15:00:00,1.02617232187E-05
2024.09.16 16:00:00,1.02409230749E-05
2024.09.16 17:00:00,1.02216345113E-05
2024.09.16 18:00:00,1.02057138065E-05
2024.09.16 19:00:00,1.01951909528E-05
2024.09.16 20:00:00,1.01912692116E-05
2024.09.16 21:00:00,1.01920386442E-05
2024.09.16 22:00:00,1.01889954749E-05
2024.09.16 23:00:00,1.01880505099E-05
2024.09.17 00:00:00,1.0191558431E-05
2024.09.17 01:00:00,1.02003705251E-05
2024.09.17 02:00:00,1.02147705547E-05
2024.09.17 03:00:00,1.02304238681E-05
2024.09.17 04:00:00,1.02419726318E-05
2024.09.17 05:00:00,1.02472595245E-05
2024.09.17 06:00:00,1.02497087937E-05
2024.09.17 07:00:00,1.02548801806E-05
2024.09.17 08:00:00,1.02637168311E-05
2024.09.17 09:00:00,1.02717222035E-05
2024.09.17 10:00:00,1.02607900772E-05
2024.09.17 11:00:00,1.02405119833E-05
2024.09.17 12:00:00,1.02030971902E-05
2024.09.17 13:00:00,1.01583291325E-05
2024.09.17 14:00:00,1.0123922948E-05
2024.09.17 15:00:00,1.01057739812E-05
