Time [yyyy.MM.dd HH:mm:ss],dTR1 [g/m3]
2024.08.25 05:00:00,2.06498316402E-05
2024.08.25 06:00:00,2.05492597161E-05
2024.08.25 07:00:00,2.0424984541E-05
2024.08.25 08:00:00,2.0291776309E-05
2024.08.25 09:00:00,2.02023093152E-05
2024.08.25 10:00:00,2.01305192604E-05
2024.08.25 11:00:00,2.00832691917E-05
2024.08.25 12:00:00,2.00387330551E-05
2024.08.25 13:00:00,1.99515088752E-05
2024.08.25 14:00:00,1.98516536329E-05
2024.08.25 15:00:00,1.97681620193E-05
2024.08.25 16:00:00,1.96828586922E-05
2024.08.25 17:00:00,1.96329147002E-05
2024.08.25 18:00:00,1.95935681404E-05
2024.08.25 19:00:00,1.95368356799E-05
2024.08.25 20:00:00,1.94940075744E-05
2024.08.25 21:00:00,1.94529038708E-05
2024.08.25 22:00:00,1.94129861484E-05
2024.08.25 23:00:00,1.9374947442E-05
2024.08.26 00:00:00,1.93389187189E-05
2024.08.26 01:00:00,1.93055475393E-05
2024.08.26 02:00:00,1.92722000065E-05
2024.08.26 03:00:00,1.92465831788E-05
2024.08.26 04:00:00,1.92206480278E-05
2024.08.26 05:00:00,1.91934650502E-05
2024.08.26 06:00:00,1.91645340237E-05
2024.08.26 07:00:00,1.91019680642E-05
2024.08.26 08:00:00,1.89862530533E-05
2024.08.26 09:00:00,1.88969424926E-05
2024.08.26 10:00:00,1.87887835637E-05
2024.08.26 11:00:00,1.87057994481E-05
2024.08.26 12:00:00,1.85992994375E-05
2024.08.26 13:00:00,1.84526943485E-05
2024.08.26 14:00:00,1.82733620022E-05
2024.08.26 15:00:00,1.81646573765E-05
2024.08.26 16:00:00,1.80802926479E-05
2024.08.26 17:00:00,1.80029965122E-05
2024.08.26 18:00:00,1.79537819349E-05
2024.08.26 19:00:00,1.79148228199E-05
2024.08.26 20:00:00,1.79016806214E-05
2024.08.26 21:00:00,1.78999216587E-05
2024.08.26 22:00:00,1.78979316843E-05
2024.08.26 23:00:00,1.78930931725E-05
2024.08.27 00:00:00,1.78983700607E-05
2024.08.27 01:00:00,1.79150283657E-05
2024.08.27 02:00:00,1.79178332473E-05
2024.08.27 03:00:00,1.79109702003E-05
2024.08.27 04:00:00,1.79219259735E-05
2024.08.27 05:00:00,1.79363687494E-05
2024.08.27 06:00:00,1.79464041139E-05
2024.08.27 07:00:00,1.79319431481E-05
2024.08.27 08:00:00,1.78940772457E-05
2024.08.27 09:00:00,1.78636182682E-05
2024.08.27 10:00:00,1.78460068128E-05
2024.08.27 11:00:00,1.78205846169E-05
2024.08.27 12:00:00,1.78589307325E-05
2024.08.27 13:00:00,1.78931513801E-05
2024.08.27 14:00:00,1.79005401151E-05
2024.08.27 15:00:00,1.7880298401E-05
2024.08.27 16:00:00,1.78374739335E-05
2024.08.27 17:00:00,1.77939855348E-05
2024.08.27 18:00:00,1.77897636604E-05
2024.08.27 19:00:00,1.78125555976E-05
2024.08.27 20:00:00,1.78380032594E-05
2024.08.27 21:00:00,1.78367681656E-05
2024.08.27 22:00:00,1.78347581823E-05
2024.08.27 23:00:00,1.78267964657E-05
2024.08.28 00:00:00,1.78029713425E-05
2024.08.28 01:00:00,1.77784022526E-05
2024.08.28 02:00:00,1.77652345883E-05
2024.08.28 03:00:00,1.77481451828E-05
2024.08.28 04:00:00,1.77341771632E-05
2024.08.28 05:00:00,1.77132114914E-05
2024.08.28 06:00:00,1.76942958205E-05
2024.08.28 07:00:00,1.76692847162E-05
2024.08.28 08:00:00,1.7618167476E-05
2024.08.28 09:00:00,1.75611003215E-05
2024.08.28 10:00:00,1.75218465301E-05
2024.08.28 11:00:00,1.74982105818E-05
2024.08.28 12:00:00,1.74719007191E-05
2024.08.28 13:00:00,1.74656124727E-05
2024.08.28 14:00:00,1.74561446329E-05
2024.08.28 15:00:00,1.74048927875E-05
2024.08.28 16:00:00,1.73527041625E-05
2024.08.28 17:00:00,1.73023563548E-05
2024.08.28 18:00:00,1.72773325176E-05
2024.08.28 19:00:00,1.73069638549E-05
2024.08.28 20:00:00,1.73198859557E-05
2024.08.28 21:00:00,1.73037951754E-05
2024.08.28 22:00:00,1.72736363311E-05
2024.08.28 23:00:00,1.72472537088E-05
2024.08.29 00:00:00,1.72218205989E-05
2024.08.29 01:00:00,1.71973642864E-05
2024.08.29 02:00:00,1.71675183083E-05
2024.08.29 03:00:00,1.7154354282E-05
2024.08.29 04:00:00,1.71336105268E-05
2024.08.29 05:00:00,1.71108276845E-05
2024.08.29 06:00:00,1.7086022126E-05
2024.08.29 07:00:00,1.70596413227E-05
2024.08.29 08:00:00,1.70330476976E-05
2024.08.29 09:00:00,1.69907634699E-05
2024.08.29 10:00:00,1.69279846887E-05
2024.08.29 11:00:00,1.68909846252E-05
2024.08.29 12:00:00,1.68777878571E-05
2024.08.29 13:00:00,1.68562273757E-05
2024.08.29 14:00:00,1.68324677361E-05
2024.08.29 15:00:00,1.68270926224E-05
2024.08.29 16:00:00,1.67988528119E-05
2024.08.29 17:00:00,1.6783045794E-05
2024.08.29 18:00:00,1.67712496477E-05
2024.08.29 19:00:00,1.67550388142E-05
2024.08.29 20:00:00,1.67501202668E-05
2024.08.29 21:00:00,1.67369562405E-05
2024.08.29 22:00:00,1.67213383975E-05
2024.08.29 23:00:00,1.67076577782E-05
2024.08.30 00:00:00,1.66852260008E-05
2024.08.30 01:00:00,1.66722020367E-05
2024.08.30 02:00:00,1.66498903127E-05
2024.08.30 03:00:00,1.66348454513E-05
2024.08.30 04:00:00,1.66199097293E-05
2024.08.30 05:00:00,1.66048721439E-05
2024.08.30 06:00:00,1.65855690284E-05
2024.08.30 07:00:00,1.65671262948E-05
2024.08.30 08:00:00,1.65449018823E-05
2024.08.30 09:00:00,1.65242508956E-05
2024.08.30 10:00:00,1.65095225384E-05
