Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2024.09.26 03:00:00,1.53366927407E-05
2024.09.26 04:00:00,1.53395103553E-05
2024.09.26 05:00:00,1.53425535245E-05
2024.09.26 06:00:00,1.53462606249E-05
2024.09.26 07:00:00,1.53505716298E-05
2024.09.26 08:00:00,1.53543278429E-05
2024.09.26 09:00:00,1.53559776663E-05
2024.09.26 10:00:00,1.53553228301E-05
2024.09.26 11:00:00,1.53537712322E-05
2024.09.26 12:00:00,1.53493710968E-05
2024.09.26 13:00:00,1.53391356434E-05
2024.09.26 14:00:00,1.53254368342E-05
2024.09.26 15:00:00,1.53075852722E-05
2024.09.26 16:00:00,1.52827451529E-05
2024.09.26 17:00:00,1.52490520122E-05
2024.09.26 18:00:00,1.52079173859E-05
2024.09.26 19:00:00,1.51678550537E-05
2024.09.26 20:00:00,1.51411732077E-05
2024.09.26 21:00:00,1.5134253772E-05
2024.09.26 22:00:00,1.51454860315E-05
2024.09.26 23:00:00,1.51744779942E-05
2024.09.27 00:00:00,1.52002003233E-05
2024.09.27 01:00:00,1.52158008859E-05
2024.09.27 02:00:00,1.5227716176E-05
2024.09.27 03:00:00,1.52367656483E-05
2024.09.27 04:00:00,1.52453130795E-05
2024.09.27 05:00:00,1.52536740643E-05
2024.09.27 06:00:00,1.52608154167E-05
2024.09.27 07:00:00,1.5266938135E-05
2024.09.27 08:00:00,1.52719621838E-05
2024.09.27 09:00:00,1.5276211343E-05
2024.09.27 10:00:00,1.52742686623E-05
2024.09.27 11:00:00,1.5245749637E-05
2024.09.27 12:00:00,1.51649064719E-05
2024.09.27 13:00:00,1.49908046296E-05
2024.09.27 14:00:00,1.48472154251E-05
2024.09.27 15:00:00,1.4813762391E-05
2024.09.27 16:00:00,1.4828874555E-05
2024.09.27 17:00:00,1.48209192048E-05
2024.09.27 18:00:00,1.47853625094E-05
2024.09.27 19:00:00,1.48065309986E-05
2024.09.27 20:00:00,1.48192129927E-05
2024.09.27 21:00:00,1.48139415614E-05
2024.09.27 22:00:00,1.48111457747E-05
2024.09.27 23:00:00,1.48217923197E-05
2024.09.28 00:00:00,1.48262433868E-05
2024.09.28 01:00:00,1.48157632793E-05
2024.09.28 02:00:00,1.47800928971E-05
2024.09.28 03:00:00,1.47291129906E-05
2024.09.28 04:00:00,1.46940155901E-05
2024.09.28 05:00:00,1.46792453961E-05
2024.09.28 06:00:00,1.46754236994E-05
2024.09.28 07:00:00,1.46717238749E-05
2024.09.28 08:00:00,1.46713391587E-05
2024.09.28 09:00:00,1.46397605931E-05
2024.09.28 10:00:00,1.459755822E-05
2024.09.28 11:00:00,1.45673475345E-05
2024.09.28 12:00:00,1.4534125512E-05
2024.09.28 13:00:00,1.44943787745E-05
2024.09.28 14:00:00,1.44548412209E-05
2024.09.28 15:00:00,1.44176938193E-05
2024.09.28 16:00:00,1.43812958413E-05
2024.09.28 17:00:00,1.43465103974E-05
2024.09.28 18:00:00,1.43150400618E-05
2024.09.28 19:00:00,1.42852804856E-05
2024.09.28 20:00:00,1.42588978633E-05
2024.09.28 21:00:00,1.42389990287E-05
2024.09.28 22:00:00,1.42258295455E-05
2024.09.28 23:00:00,1.42135186252E-05
2024.09.29 00:00:00,1.42030485222E-05
2024.09.29 01:00:00,1.4202472812E-05
2024.09.29 02:00:00,1.42139570016E-05
2024.09.29 03:00:00,1.42149592648E-05
